,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1961-62,25.0,NYK,NBA,PG,47.0,479.0,6.8,0.372,0.445,,,,,,-0.6,0.4,-0.3,-0.026,
1,1962-63,26.0,NYK,NBA,SG,68.0,1193.0,11.4,0.466,0.458,,,,,,0.4,0.6,1.1,0.043,
2,1963-64,27.0,TOT,NBA,PG,78.0,1971.0,10.0,0.454,0.505,,,,,,0.5,0.7,1.2,0.03,
3,1963-64,27.0,NYK,NBA,,26.0,418.0,9.3,0.403,0.574,,,,,,-0.3,0.0,-0.2,-0.027,
4,1963-64,27.0,DET,NBA,PG,52.0,1553.0,10.2,0.47,0.485,,,,,,0.8,0.7,1.5,0.045,
5,1964-65,28.0,DET,NBA,PG,71.0,1157.0,10.9,0.465,0.578,,,,13.6,,0.7,1.2,1.9,0.08,
6,1965-66,29.0,DET,NBA,PG,15.0,285.0,10.7,0.487,0.354,,,,14.1,,0.3,0.3,0.5,0.088,
7,Career,,,NBA,,279.0,5085.0,10.3,0.454,0.493,,,,13.7,,1.3,3.2,4.5,0.042,
8,,,,,,,,,,,,,,,,,,,,
9,3 seasons,,NYK,NBA,,141.0,2090.0,10.0,0.435,0.474,,,,,,-0.5,1.0,0.6,0.013,
10,3 seasons,,DET,NBA,,138.0,2995.0,10.5,0.47,0.509,,,,13.7,,1.7,2.2,3.9,0.063,
