,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,24.0,BLB,NBA,,25,,,0.388,0.167,,,,,,0.1,0.3,0.3,,
1,Career,,,NBA,,25,,,0.388,0.167,,,,,,0.1,0.3,0.3,,
