,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1968-69,22.0,TOT,TOT,C,9.0,43.0,-0.6,0.294,0.0,0.214,,,0.0,0.0,,0.0,,-0.1,0.0,-0.1,-0.137,
1,1968-69,22.0,PHO,NBA,,8.0,40.0,-0.1,0.294,,0.214,,,,0.0,,,,-0.1,0.0,-0.1,-0.148,
2,1968-69,22.0,NYA,ABA,C,1.0,3.0,-7.0,,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.007,
3,Career,,,TOT,,9.0,43.0,-0.6,0.294,0.0,0.214,,,0.0,0.0,,0.0,,-0.1,0.0,-0.1,-0.137,
4,,,,NBA,,8.0,40.0,-0.1,0.294,,0.214,,,,0.0,,,,-0.1,0.0,-0.1,-0.148,
5,,,,ABA,,1.0,3.0,-7.0,,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.007,
6,,,,,,,,,,,,,,,,,,,,,,,
7,1 season,,PHO,NBA,,8.0,40.0,-0.1,0.294,,0.214,,,,0.0,,,,-0.1,0.0,-0.1,-0.148,
8,1 season,,NYA,ABA,,1.0,3.0,-7.0,,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.007,
