,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1969-70,23.0,NOB,ABA,SG,66.0,1089.0,11.1,0.49,0.229,0.308,,,4.2,10.9,,,14.0,25.5,,0.8,1.0,1.8,0.078,,,,,
1,1970-71,24.0,TOT,ABA,SG,80.0,2134.0,12.9,0.523,0.168,0.275,,,4.7,16.4,,,16.5,20.1,,2.6,1.8,4.3,0.098,,,,,
2,1970-71,24.0,MMP,ABA,SG,28.0,507.0,13.2,0.482,0.208,0.281,,,4.9,13.1,,,14.6,30.1,,0.2,0.6,0.7,0.07,,,,,
3,1970-71,24.0,PTC,ABA,SG,52.0,1627.0,12.8,0.545,0.146,0.271,,,4.6,17.4,,,17.5,17.0,,2.4,1.2,3.6,0.106,,,,,
4,1971-72,25.0,PTC,ABA,SG,79.0,2340.0,11.1,0.544,0.117,0.31,1.9,5.9,3.9,16.7,,,20.6,19.1,,3.5,-0.1,3.4,0.069,,,,,
5,1972-73,26.0,DLC,ABA,SG,42.0,1123.0,10.6,0.57,0.131,0.398,1.7,5.8,3.7,19.0,,,23.6,20.0,,2.1,0.6,2.7,0.116,,,,,
6,1973-74,27.0,SAA,ABA,SG,16.0,153.0,7.1,0.416,0.179,0.299,3.5,7.9,5.7,14.6,1.0,0.0,14.6,24.9,,-0.2,0.1,0.0,-0.015,,-4.5,-0.9,-5.4,-0.2
7,Career,,,ABA,,283.0,6839.0,11.5,0.527,0.159,0.31,1.9,6.0,4.2,16.0,1.0,0.0,18.4,20.7,,8.8,3.3,12.2,0.085,,-4.5,-0.9,-5.4,-0.2
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2 seasons,,PTC,ABA,,131.0,3967.0,11.8,0.545,0.129,0.294,1.9,5.9,4.2,17.0,,,19.4,18.2,,5.9,1.1,7.0,0.085,,,,,
10,2 seasons,,"NOB,MMP",ABA,,94.0,1596.0,11.8,0.487,0.221,0.298,,,4.4,11.6,,,14.2,26.9,,1.0,1.5,2.5,0.076,,,,,
11,2 seasons,,"DLC,SAA",ABA,,58.0,1276.0,10.2,0.547,0.138,0.383,2.0,6.0,3.9,18.5,1.0,0.0,22.4,20.6,,1.9,0.7,2.7,0.1,,-4.5,-0.9,-5.4,-0.2
