,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1975-76,23.0,CLE,NBA,PF,54.0,333.0,13.9,0.487,,0.336,11.0,20.8,15.7,6.5,1.1,2.0,,,,0.3,0.5,0.7,0.108,,-2.0,0.1,-1.9,0.0
1,1976-77,24.0,CLE,NBA,PF,63.0,555.0,11.7,0.46,,0.229,11.0,17.4,14.1,7.4,1.4,1.8,,,,0.3,0.7,1.0,0.087,,-1.7,0.5,-1.2,0.1
2,1977-78,25.0,CLE,NBA,PF,76.0,1075.0,10.8,0.435,,0.143,11.7,18.9,15.3,4.7,1.2,2.4,14.8,15.5,,-0.1,1.5,1.5,0.067,,-3.0,0.2,-2.8,-0.2
3,1978-79,26.0,CLE,NBA,PF,70.0,1030.0,10.9,0.469,,0.167,11.6,19.7,15.4,5.5,1.1,1.5,15.5,16.1,,0.2,0.8,0.9,0.044,,-2.6,-1.2,-3.8,-0.5
4,1979-80,27.0,CLE,NBA,PF,74.0,1324.0,10.4,0.453,0.008,0.253,10.5,17.8,14.0,5.1,1.6,1.7,12.6,14.7,,0.4,1.5,1.8,0.066,,-2.6,0.0,-2.6,-0.2
5,1980-81,28.0,TOT,NBA,PF,46.0,483.0,8.4,0.44,0.012,0.139,6.5,14.9,10.7,7.7,1.2,0.6,9.8,16.6,,-0.1,0.5,0.4,0.039,,-4.2,-0.6,-4.8,-0.3
6,1980-81,28.0,CLE,NBA,PF,3.0,8.0,24.5,0.6,0.0,0.0,13.2,29.1,20.7,71.6,0.0,0.0,28.6,35.2,,0.0,0.0,0.0,0.106,,-4.2,0.2,-4.0,0.0
7,1980-81,28.0,KCK,NBA,PF,43.0,475.0,8.1,0.435,0.013,0.144,6.4,14.7,10.5,6.6,1.2,0.6,9.1,16.3,,-0.1,0.5,0.4,0.038,,-4.2,-0.6,-4.8,-0.3
8,1981-82,29.0,TOT,NBA,PF,63.0,764.0,8.2,0.48,0.036,0.213,7.8,18.2,12.9,6.0,1.1,1.2,18.2,14.0,,-0.2,0.8,0.6,0.035,,-3.9,-0.2,-4.1,-0.4
9,1981-82,29.0,KCK,NBA,PF,42.0,493.0,8.1,0.469,0.043,0.201,8.0,21.3,14.5,6.2,1.1,1.2,20.1,15.7,,-0.4,0.6,0.1,0.014,,-4.4,-0.3,-4.7,-0.3
10,1981-82,29.0,SAS,NBA,PF,21.0,271.0,8.3,0.507,0.017,0.241,7.5,12.7,10.1,5.7,1.0,1.2,13.5,10.9,,0.2,0.2,0.4,0.072,,-2.9,0.0,-2.9,-0.1
11,Career,,,NBA,,446.0,5564.0,10.4,0.458,0.007,0.202,10.3,18.3,14.2,5.8,1.3,1.7,14.3,15.3,,0.7,6.3,6.9,0.06,,-2.9,-0.2,-3.1,-1.5
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6 seasons,,CLE,NBA,,340.0,4325.0,11.1,0.457,0.002,0.207,11.2,18.7,14.8,5.6,1.3,1.9,14.3,15.4,,1.0,5.0,6.0,0.067,,-2.5,-0.2,-2.7,-0.7
14,2 seasons,,KCK,NBA,,85.0,968.0,8.1,0.451,0.027,0.171,7.2,18.0,12.5,6.4,1.2,0.9,14.6,16.0,,-0.5,1.0,0.5,0.026,,-4.3,-0.5,-4.8,-0.7
15,1 season,,SAS,NBA,,21.0,271.0,8.3,0.507,0.017,0.241,7.5,12.7,10.1,5.7,1.0,1.2,13.5,10.9,,0.2,0.2,0.4,0.072,,-2.9,0.0,-2.9,-0.1
