,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,24.0,TOT,NBA,,54.0,,,0.341,0.306,,,,,,-1.8,3.2,1.4,,
1,1949-50,24.0,BLB,NBA,,16.0,,,0.348,0.451,,,,,,-0.3,0.4,0.1,,
2,1949-50,24.0,PHW,NBA,,38.0,,,0.339,0.275,,,,,,-1.5,2.9,1.3,,
3,1950-51,25.0,PHW,NBA,,63.0,,,0.354,0.309,,,,,,-1.2,2.1,0.9,,
4,Career,,,NBA,,117.0,,,0.346,0.307,,,,,,-3.0,5.3,2.4,,
5,,,,,,,,,,,,,,,,,,,,
6,2 seasons,,PHW,NBA,,101.0,,,0.346,0.289,,,,,,-2.7,5.0,2.3,,
7,1 season,,BLB,NBA,,16.0,,,0.348,0.451,,,,,,-0.3,0.4,0.1,,
