,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,27.0,SYR,NBA,SG,56,,,0.395,0.34,,,,,,0.7,2.8,3.5,,
1,1950-51,28.0,SYR,NBA,SG,61,,,0.405,0.325,,,,,,0.4,1.1,1.5,,
2,1951-52,29.0,SYR,NBA,SG,57,1085.0,9.8,0.394,0.34,,,,,,-0.5,1.0,0.5,0.021,
3,1952-53,30.0,SYR,NBA,SG,69,1337.0,13.8,0.438,0.463,,,,,,1.5,1.3,2.8,0.101,
4,1953-54,31.0,SYR,NBA,SG,61,1211.0,14.7,0.43,0.352,,,,,,1.2,1.8,2.9,0.116,
5,1954-55,32.0,SYR,NBA,SG,3,47.0,12.0,0.351,0.227,,,,,,-0.1,0.1,0.0,-0.012,
6,Career,,,NBA,,307,3680.0,12.9,0.412,0.362,,,,,,3.1,8.2,11.2,0.081,
