,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1974-75,23.0,UTS,ABA,SG,58,472,5.5,0.377,0.074,0.103,2.8,10.4,6.8,14.6,1.5,0.0,17.5,22.6,,-1.2,0.4,-0.8,-0.078,,-6.1,-1.1,-7.2,-0.6
1,Career,,,ABA,,58,472,5.5,0.377,0.074,0.103,2.8,10.4,6.8,14.6,1.5,0.0,17.5,22.6,,-1.2,0.4,-0.8,-0.078,,-6.1,-1.1,-7.2,-0.6
