,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1963-64,23.0,DET,NBA,SG,60.0,811.0,8.0,0.396,0.235,,,,,,-1.2,0.3,-0.9,-0.053,
1,1964-65,24.0,DET,NBA,PG,76.0,2074.0,13.8,0.478,0.224,,,,11.0,,2.2,1.7,4.0,0.092,
2,1965-66,25.0,DET,NBA,PG,80.0,2788.0,15.1,0.491,0.283,,,,11.7,,3.7,2.3,6.0,0.104,
3,1966-67,26.0,DET,NBA,SG,81.0,2419.0,14.9,0.471,0.248,,,,11.4,,1.4,2.3,3.7,0.073,
4,1967-68,27.0,DET,NBA,SG,76.0,2303.0,16.6,0.523,0.313,,,,13.2,,4.5,1.4,5.9,0.123,
5,1968-69,28.0,DET,NBA,SG,80.0,2252.0,12.5,0.482,0.278,,,,11.1,,1.8,0.6,2.4,0.051,
6,1969-70,29.0,TOT,NBA,SG,47.0,1295.0,12.7,0.493,0.323,,,,9.3,,0.7,0.5,1.2,0.046,
7,1969-70,29.0,DET,NBA,SG,44.0,1243.0,12.8,0.489,0.32,,,,9.3,,0.6,0.5,1.0,0.04,
8,1969-70,29.0,BAL,NBA,SG,3.0,52.0,10.1,0.697,0.5,,,,9.0,,0.1,0.0,0.2,0.173,
9,1970-71,30.0,BAL,NBA,SG,63.0,1541.0,10.9,0.474,0.249,,,4.8,9.3,,0.5,1.5,2.0,0.061,
10,1971-72,31.0,NYK,NBA,SG,42.0,198.0,5.2,0.431,0.281,,,4.0,11.1,,-0.1,0.2,0.0,0.009,
11,Career,,,NBA,,605.0,15681.0,13.7,0.483,0.271,,,4.7,11.2,,13.6,10.8,24.4,0.075,
12,,,,,,,,,,,,,,,,,,,,
13,7 seasons,,DET,NBA,,497.0,13890.0,14.1,0.484,0.272,,,,11.5,,13.0,9.2,22.2,0.077,
14,2 seasons,,BAL,NBA,,66.0,1593.0,10.9,0.478,0.253,,,4.8,9.3,,0.7,1.5,2.1,0.065,
15,1 season,,NYK,NBA,,42.0,198.0,5.2,0.431,0.281,,,4.0,11.1,,-0.1,0.2,0.0,0.009,
