,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,26.0,INA,ABA,SF,72,1338,12.2,0.49,0.012,0.469,,,12.6,3.2,17.3,19.8,,1.5,1.1,2.5,0.09,
1,1969-70,28.0,INA,ABA,SF,3,12,3.9,0.237,0.0,0.6,,,15.0,0.0,0.0,20.1,,-0.1,0.0,-0.1,-0.264,
2,Career,,,ABA,,75,1350,12.1,0.487,0.012,0.471,,,12.6,3.1,17.1,19.8,,1.4,1.1,2.5,0.087,
