,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2018-19,22.0,PHI,NBA,SF,5.0,40.0,4.5,0.414,0.5,0.2,0.0,12.9,6.6,6.6,1.2,0.0,8.4,12.4,,0.0,0.0,0.0,-0.023,,-5.8,-2.4,-8.2,-0.1
1,2021-22,25.0,MIA,NBA,SF,19.0,163.0,7.0,0.446,0.609,0.109,7.1,10.9,9.0,5.1,0.6,1.9,5.9,14.0,,0.0,0.2,0.1,0.041,,-3.3,-1.3,-4.6,-0.1
2,2022-23,26.0,MIA,NBA,PF,54.0,969.0,8.5,0.517,0.505,0.13,6.7,16.4,11.4,6.2,1.9,1.8,16.5,12.5,,-0.3,1.3,0.9,0.046,,-3.7,0.7,-3.1,-0.3
3,Career,,,NBA,,78.0,1172.0,8.2,0.501,0.522,0.129,6.5,15.5,10.9,6.1,1.7,1.7,14.6,12.7,,-0.4,1.5,1.0,0.043,,-3.8,0.3,-3.5,-0.4
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2 seasons,,MIA,NBA,,73.0,1132.0,8.3,0.504,0.523,0.126,6.7,15.6,11.0,6.0,1.7,1.8,14.8,12.7,,-0.4,1.4,1.1,0.045,,-3.7,0.4,-3.3,-0.4
6,1 season,,PHI,NBA,,5.0,40.0,4.5,0.414,0.5,0.2,0.0,12.9,6.6,6.6,1.2,0.0,8.4,12.4,,0.0,0.0,0.0,-0.023,,-5.8,-2.4,-8.2,-0.1
