,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,24.0,PTP,ABA,,7,45,11.8,0.481,0.0,0.091,,,4.7,3.5,8.0,20.6,,0.0,0.0,0.1,0.074,
1,Career,,,ABA,,7,45,11.8,0.481,0.0,0.091,,,4.7,3.5,8.0,20.6,,0.0,0.0,0.1,0.074,
