,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1971-72,21.0,KEN,ABA,SG,78.0,1701.0,9.1,0.489,0.007,0.313,5.7,8.8,7.4,14.3,,,18.2,14.1,,0.4,2.2,2.6,0.073,,,,,
1,1972-73,22.0,KEN,ABA,PG,81.0,1854.0,13.5,0.511,0.013,0.309,4.0,8.5,6.2,16.4,3.3,,17.0,13.3,,0.8,3.1,3.9,0.1,,,,,
2,1973-74,23.0,TOT,ABA,"PG,SG",80.0,2495.0,12.4,0.47,0.024,0.194,4.2,9.9,7.1,16.3,3.1,1.7,18.5,14.9,,0.3,4.4,4.7,0.09,,-1.5,3.2,1.7,2.4
3,1973-74,23.0,KEN,ABA,SG,48.0,1591.0,11.9,0.478,0.024,0.229,3.4,9.3,6.4,16.0,3.1,1.6,20.0,15.2,,-0.1,2.7,2.6,0.079,,-2.1,3.2,1.2,1.3
4,1973-74,23.0,NYA,ABA,PG,32.0,904.0,13.4,0.456,0.023,0.135,5.6,10.9,8.3,16.6,3.0,2.1,15.8,14.4,,0.4,1.6,2.1,0.11,,-0.4,3.2,2.7,1.1
5,1974-75,24.0,NYA,ABA,PG,72.0,1624.0,12.7,0.503,0.047,0.185,6.2,8.5,7.4,12.5,2.5,1.6,17.3,15.8,,0.7,2.7,3.4,0.1,,-0.6,1.6,1.1,1.2
6,1975-76,25.0,SAA,ABA,SG,78.0,1782.0,11.2,0.487,0.034,0.158,2.8,8.6,5.8,16.5,3.1,1.2,20.9,14.8,,-0.2,2.2,2.0,0.053,,-1.7,1.7,-0.1,0.9
7,1976-77,26.0,SAS,NBA,SG,82.0,2598.0,13.9,0.509,,0.221,2.2,8.6,5.4,22.7,3.2,0.9,,,,1.9,2.2,4.0,0.075,,-0.4,1.1,0.7,1.8
8,1977-78,27.0,SAS,NBA,SG,70.0,2091.0,13.3,0.51,,0.172,3.0,8.0,5.6,21.7,3.3,0.6,22.0,14.8,,1.1,2.2,3.3,0.076,,-0.7,1.3,0.5,1.3
9,1978-79,28.0,SAS,NBA,SG,82.0,2121.0,12.3,0.5,,0.176,2.1,7.0,4.6,20.6,3.1,0.9,18.8,14.5,,1.0,2.6,3.6,0.082,,-1.1,1.6,0.6,1.4
10,1979-80,29.0,SAS,NBA,PG,67.0,1474.0,13.3,0.513,0.034,0.318,2.5,8.4,5.5,24.6,3.7,0.5,21.1,14.0,,1.0,1.2,2.2,0.073,,-0.9,1.4,0.6,1.0
11,1980-81,30.0,TOT,NBA,PG,77.0,1112.0,13.7,0.547,0.023,0.22,1.6,8.0,4.8,19.6,3.9,0.3,18.5,14.8,,1.0,1.4,2.4,0.105,,-1.5,2.3,0.8,0.8
12,1980-81,30.0,SAS,NBA,PG,35.0,636.0,13.4,0.547,0.018,0.159,1.3,7.4,4.5,20.3,4.0,0.2,18.2,13.4,,0.6,0.8,1.4,0.107,,-1.4,2.4,1.0,0.5
13,1980-81,30.0,POR,NBA,PG,42.0,476.0,13.9,0.547,0.028,0.29,2.1,8.7,5.4,18.5,3.8,0.6,18.9,16.8,,0.4,0.6,1.0,0.102,,-1.8,2.3,0.5,0.3
14,1981-82,31.0,GSW,NBA,PG,75.0,1793.0,10.9,0.524,0.013,0.174,2.2,9.4,5.7,17.8,3.2,0.9,23.9,11.9,,0.3,2.1,2.4,0.063,,-2.0,2.3,0.4,1.1
15,Career,,,TOT,,842.0,20645.0,12.4,0.503,0.016,0.217,3.3,8.5,6.0,18.6,3.2,1.0,19.6,14.3,,8.3,26.2,34.6,0.08,,-1.1,1.8,0.7,11.8
16,,,,NBA,,453.0,11189.0,12.9,0.514,0.008,0.209,2.3,8.2,5.3,21.3,3.3,0.7,20.9,14.0,,6.3,11.7,18.0,0.077,,-1.0,1.6,0.6,7.3
17,,,,ABA,,389.0,9456.0,11.9,0.49,0.025,0.226,4.5,8.9,6.8,15.3,3.0,1.5,18.4,14.6,,2.0,14.5,16.5,0.084,,-1.3,2.3,1.0,4.5
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,6 seasons,,"SAA,SAS",ABA,,414.0,10702.0,12.9,0.506,0.011,0.201,2.4,8.0,5.3,21.2,3.3,0.8,20.5,14.5,,5.4,11.2,16.6,0.075,,-0.9,1.5,0.5,6.8
20,3 seasons,,KEN,ABA,,207.0,5146.0,11.6,0.493,0.015,0.284,4.4,8.9,6.6,15.6,3.2,1.6,18.4,14.1,,1.1,8.0,9.1,0.085,,-2.1,3.2,1.2,1.3
21,2 seasons,,NYA,ABA,,104.0,2528.0,13.0,0.487,0.038,0.168,6.0,9.4,7.7,14.0,2.7,1.8,16.8,15.3,,1.1,4.3,5.4,0.103,,-0.5,2.2,1.7,2.3
22,1 season,,GSW,NBA,,75.0,1793.0,10.9,0.524,0.013,0.174,2.2,9.4,5.7,17.8,3.2,0.9,23.9,11.9,,0.3,2.1,2.4,0.063,,-2.0,2.3,0.4,1.1
23,1 season,,POR,NBA,,42.0,476.0,13.9,0.547,0.028,0.29,2.1,8.7,5.4,18.5,3.8,0.6,18.9,16.8,,0.4,0.6,1.0,0.102,,-1.8,2.3,0.5,0.3
