,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Unnamed: 16,OWS,DWS,WS,WS/48,Unnamed: 21,OBPM,DBPM,BPM,VORP
0,1974-75,22.0,BOS,NBA,SF,62.0,395.0,9.7,0.424,0.203,5.1,12.0,8.6,8.3,0.9,0.6,,-0.3,0.5,0.2,0.022,,-4.0,-1.0,-5.0,-0.3
1,1975-76,23.0,BOS,NBA,SF,75.0,1019.0,11.0,0.439,0.123,5.4,7.6,6.5,9.5,1.7,1.0,,0.0,1.2,1.1,0.053,,-2.0,0.3,-1.7,0.1
2,1976-77,24.0,MIL,NBA,SF,9.0,79.0,4.6,0.266,0.118,10.4,5.3,7.9,10.7,2.2,0.0,,-0.3,0.0,-0.2,-0.145,,-4.8,-1.0,-5.8,-0.1
3,Career,,,NBA,,146.0,1493.0,10.3,0.426,0.144,5.6,8.7,7.1,9.2,1.5,0.9,,-0.6,1.6,1.1,0.034,,-2.7,-0.1,-2.8,-0.4
4,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2 seasons,,BOS,NBA,,137.0,1414.0,10.6,0.435,0.146,5.3,8.9,7.1,9.1,1.5,0.9,,-0.3,1.6,1.3,0.045,,-2.6,-0.1,-2.6,-0.2
6,1 season,,MIL,NBA,,9.0,79.0,4.6,0.266,0.118,10.4,5.3,7.9,10.7,2.2,0.0,,-0.3,0.0,-0.2,-0.145,,-4.8,-1.0,-5.8,-0.1
