,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1954-55,25.0,NYK,NBA,SG,37,424,8.7,0.381,0.376,,,,,,-0.4,0.3,0.0,-0.006,
1,Career,,,NBA,,37,424,8.7,0.381,0.376,,,,,,-0.4,0.3,0.0,-0.006,
