,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2016-17,20.0,NOP,NBA,PF,17.0,199.0,16.8,0.51,0.0,0.276,12.1,26.7,19.4,3.2,1.0,2.9,7.6,20.5,,0.2,0.3,0.5,0.111,,-1.8,-1.9,-3.7,-0.1
1,2017-18,21.0,NOP,NBA,PF,52.0,581.0,17.0,0.619,0.0,0.375,9.1,29.6,19.7,4.7,0.9,2.9,12.0,17.4,,1.1,0.8,1.9,0.157,,-1.3,0.1,-1.2,0.1
2,2018-19,22.0,NOP,NBA,PF,64.0,896.0,17.5,0.644,0.015,0.247,8.8,29.3,19.2,5.1,1.5,3.0,14.0,16.0,,1.4,1.2,2.6,0.14,,-1.1,0.1,-0.9,0.2
3,2019-20,23.0,PHO,NBA,C,47.0,479.0,16.5,0.688,0.021,0.275,6.9,23.7,15.2,6.9,1.1,2.2,16.7,17.0,,0.8,0.5,1.3,0.132,,-1.1,-0.2,-1.3,0.1
4,2021-22,25.0,DET,NBA,C,3.0,31.0,12.3,0.517,0.0,0.75,13.3,29.4,20.9,0.0,1.6,0.0,8.6,16.1,,0.0,0.0,0.1,0.108,,-4.2,-3.3,-7.5,0.0
5,Career,,,NBA,,183.0,2186.0,17.0,0.63,0.01,0.296,8.8,27.9,18.5,5.2,1.2,2.7,13.3,17.0,,3.5,2.9,6.3,0.139,,-1.2,-0.2,-1.4,0.3
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3 seasons,,NOP,NBA,,133.0,1676.0,17.3,0.616,0.008,0.294,9.3,29.1,19.4,4.7,1.2,2.9,12.4,17.0,,2.7,2.3,5.0,0.142,,-1.2,-0.1,-1.4,0.3
8,1 season,,PHO,NBA,,47.0,479.0,16.5,0.688,0.021,0.275,6.9,23.7,15.2,6.9,1.1,2.2,16.7,17.0,,0.8,0.5,1.3,0.132,,-1.1,-0.2,-1.3,0.1
9,1 season,,DET,NBA,,3.0,31.0,12.3,0.517,0.0,0.75,13.3,29.4,20.9,0.0,1.6,0.0,8.6,16.1,,0.0,0.0,0.1,0.108,,-4.2,-3.3,-7.5,0.0
