,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1997-98,24.0,HOU,NBA,SF,58.0,1070.0,7.7,0.439,0.026,0.59,3.1,4.6,3.9,16.1,3.1,0.7,20.2,20.4,,-1.5,0.6,-0.9,-0.04,,-5.1,-0.4,-5.4,-0.9
1,1998-99,25.0,TOT,NBA,"SF,SG",13.0,156.0,0.7,0.341,0.135,0.481,6.8,6.0,6.4,11.9,1.7,1.0,24.1,24.5,,-0.7,0.0,-0.7,-0.201,,-8.2,-3.2,-11.4,-0.4
2,1998-99,25.0,HOU,NBA,SF,3.0,33.0,0.4,0.423,0.0,0.75,7.6,6.6,7.1,4.5,1.6,0.0,32.0,22.3,,-0.1,0.0,-0.1,-0.143,,-7.9,-3.5,-11.4,-0.1
3,1998-99,25.0,VAN,NBA,SG,10.0,123.0,0.8,0.325,0.159,0.432,6.6,5.8,6.2,13.9,1.8,1.2,22.3,25.1,,-0.6,0.0,-0.6,-0.217,,-8.3,-3.1,-11.4,-0.3
4,1999-00,26.0,DAL,NBA,SF,1.0,8.0,-9.2,0.0,0.0,0.0,13.5,0.0,6.7,0.0,12.6,0.0,40.0,27.6,,-0.1,0.0,-0.1,-0.553,,-15.6,0.7,-14.9,0.0
5,Career,,,NBA,,72.0,1234.0,6.7,0.422,0.042,0.569,3.7,4.7,4.2,15.5,3.0,0.7,20.9,21.0,,-2.2,0.6,-1.6,-0.064,,-5.5,-0.7,-6.3,-1.3
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2 seasons,,HOU,NBA,,61.0,1103.0,7.5,0.438,0.026,0.594,3.3,4.7,4.0,15.8,3.0,0.6,20.5,20.5,,-1.6,0.6,-1.0,-0.043,,-5.2,-0.5,-5.6,-1.0
8,1 season,,VAN,NBA,,10.0,123.0,0.8,0.325,0.159,0.432,6.6,5.8,6.2,13.9,1.8,1.2,22.3,25.1,,-0.6,0.0,-0.6,-0.217,,-8.3,-3.1,-11.4,-0.3
9,1 season,,DAL,NBA,,1.0,8.0,-9.2,0.0,0.0,0.0,13.5,0.0,6.7,0.0,12.6,0.0,40.0,27.6,,-0.1,0.0,-0.1,-0.553,,-15.6,0.7,-14.9,0.0
