,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1996-97,22.0,PHI,NBA,PF,29.0,301.0,11.5,0.481,0.156,0.338,12.4,21.2,16.7,1.5,1.7,1.0,13.7,14.4,,0.1,0.2,0.3,0.054,,-2.9,-2.2,-5.1,-0.2
1,1997-98,23.0,SAC,NBA,PF,48.0,737.0,9.4,0.468,0.034,0.383,4.9,17.0,10.8,8.3,1.8,0.8,15.1,12.4,,0.0,0.7,0.8,0.049,,-3.5,0.1,-3.5,-0.3
2,1998-99,24.0,NJN,NBA,PF,22.0,399.0,12.3,0.545,0.011,0.568,7.1,12.0,9.4,5.4,1.6,0.2,12.0,13.8,,0.7,0.2,0.9,0.105,,-1.9,-1.9,-3.8,-0.2
3,1999-00,25.0,TOT,NBA,PF,15.0,71.0,10.4,0.666,0.0,0.5,4.6,16.0,10.2,12.2,1.4,1.0,23.5,7.8,,0.1,0.1,0.1,0.098,,-1.7,1.2,-0.6,0.0
4,1999-00,25.0,CLE,NBA,PF,10.0,47.0,12.9,0.761,0.0,0.286,4.7,21.7,13.1,9.9,2.1,1.5,27.6,10.1,,0.1,0.1,0.1,0.132,,-1.7,3.0,1.3,0.0
5,1999-00,25.0,NJN,NBA,PF,5.0,24.0,5.5,0.266,0.0,2.0,4.5,4.8,4.6,16.6,0.0,0.0,0.0,3.5,,0.0,0.0,0.0,0.03,,-1.8,-2.3,-4.2,0.0
6,Career,,,NBA,,114.0,1508.0,10.6,0.498,0.056,0.425,6.9,16.5,11.6,6.4,1.7,0.7,14.1,12.9,,0.9,1.2,2.1,0.067,,-2.9,-0.9,-3.8,-0.7
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1 season,,SAC,NBA,,48.0,737.0,9.4,0.468,0.034,0.383,4.9,17.0,10.8,8.3,1.8,0.8,15.1,12.4,,0.0,0.7,0.8,0.049,,-3.5,0.1,-3.5,-0.3
9,1 season,,PHI,NBA,,29.0,301.0,11.5,0.481,0.156,0.338,12.4,21.2,16.7,1.5,1.7,1.0,13.7,14.4,,0.1,0.2,0.3,0.054,,-2.9,-2.2,-5.1,-0.2
10,2 seasons,,NJN,NBA,,27.0,423.0,11.9,0.541,0.011,0.584,7.0,11.6,9.2,6.0,1.5,0.2,11.8,13.2,,0.7,0.2,0.9,0.101,,-1.9,-2.0,-3.9,-0.2
11,1 season,,CLE,NBA,,10.0,47.0,12.9,0.761,0.0,0.286,4.7,21.7,13.1,9.9,2.1,1.5,27.6,10.1,,0.1,0.1,0.1,0.132,,-1.7,3.0,1.3,0.0
