,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1976-77,22.0,PHI,NBA,SG,32.0,174.0,13.4,0.389,,0.18,10.9,11.5,11.2,15.8,1.8,0.6,,,,-0.2,0.2,0.0,0.011,,-2.5,-1.3,-3.7,-0.1
1,1977-78,23.0,CLE,NBA,SG,53.0,827.0,15.5,0.485,,0.223,5.7,7.4,6.5,13.5,1.2,0.9,13.7,27.0,,0.5,0.7,1.1,0.064,,0.5,-1.2,-0.7,0.3
2,1978-79,24.0,TOT,NBA,SG,78.0,1686.0,17.0,0.528,,0.243,4.7,6.2,5.4,16.3,1.6,1.0,13.1,24.1,,2.5,0.8,3.3,0.093,,2.0,-1.0,1.0,1.3
3,1978-79,24.0,CLE,NBA,SG,49.0,1110.0,17.0,0.523,,0.22,4.1,5.5,4.7,14.2,1.7,0.8,12.2,25.5,,1.4,0.4,1.8,0.078,,1.6,-1.3,0.3,0.6
4,1978-79,24.0,ATL,NBA,SG,29.0,576.0,17.1,0.538,,0.298,5.8,7.6,6.7,20.5,1.5,1.3,15.0,21.5,,1.1,0.4,1.5,0.124,,2.8,-0.4,2.4,0.6
5,1979-80,25.0,TOT,NBA,SG,76.0,2122.0,16.0,0.521,0.089,0.212,3.9,6.5,5.3,21.4,1.7,0.6,13.9,23.6,,2.2,0.6,2.8,0.064,,1.5,-1.8,-0.2,1.0
6,1979-80,25.0,ATL,NBA,SG,21.0,404.0,15.9,0.482,0.056,0.317,6.1,5.1,5.6,27.0,2.3,1.3,15.6,22.0,,0.4,0.5,0.8,0.1,,2.1,0.4,2.5,0.5
7,1979-80,25.0,UTA,NBA,SG,55.0,1718.0,16.0,0.53,0.095,0.19,3.3,6.9,5.2,20.0,1.5,0.5,13.5,24.0,,1.9,0.2,2.0,0.056,,1.4,-2.2,-0.9,0.5
8,Career,,,NBA,,239.0,4809.0,16.2,0.511,0.036,0.223,4.7,6.7,5.7,18.0,1.6,0.8,13.5,24.4,,5.0,2.3,7.3,0.073,,1.4,-1.4,0.0,2.4
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2 seasons,,CLE,NBA,,102.0,1937.0,16.3,0.507,,0.221,4.8,6.3,5.5,13.9,1.5,0.9,12.9,26.1,,1.9,1.0,2.9,0.072,,1.1,-1.3,-0.1,0.9
11,1 season,,UTA,NBA,,55.0,1718.0,16.0,0.53,0.095,0.19,3.3,6.9,5.2,20.0,1.5,0.5,13.5,24.0,,1.9,0.2,2.0,0.056,,1.4,-2.2,-0.9,0.5
12,2 seasons,,ATL,NBA,,50.0,980.0,16.6,0.515,0.023,0.306,5.9,6.6,6.2,23.2,1.8,1.3,15.3,21.7,,1.4,0.9,2.3,0.114,,2.5,-0.1,2.4,1.1
13,1 season,,PHI,NBA,,32.0,174.0,13.4,0.389,,0.18,10.9,11.5,11.2,15.8,1.8,0.6,,,,-0.2,0.2,0.0,0.011,,-2.5,-1.3,-3.7,-0.1
