,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1971-72,22.0,TOT,ABA,C,69.0,1118.0,15.6,0.526,0.012,0.435,12.4,19.2,15.6,6.3,,,14.8,18.5,,1.2,1.7,2.9,0.124,,,,,
1,1971-72,22.0,MMP,ABA,C,38.0,617.0,13.2,0.505,0.01,0.421,11.4,17.0,14.0,6.9,,,17.1,17.7,,0.4,1.1,1.4,0.111,,,,,
2,1971-72,22.0,CAR,ABA,C,31.0,501.0,18.6,0.549,0.016,0.451,13.6,22.0,17.6,5.6,,,12.2,19.4,,0.9,0.6,1.5,0.142,,,,,
3,1972-73,23.0,CAR,ABA,C,83.0,2209.0,14.3,0.575,0.003,0.391,10.7,19.5,15.0,5.6,,,16.9,17.5,,4.1,2.8,6.9,0.15,,,,,
4,1973-74,24.0,CAR,ABA,PF,81.0,2284.0,18.0,0.574,0.007,0.349,13.8,19.4,16.6,7.7,1.1,1.0,15.0,19.6,,5.4,2.5,8.0,0.168,,1.7,-1.4,0.3,1.3
5,1974-75,25.0,TOT,ABA,C,82.0,2647.0,19.4,0.565,0.002,0.298,11.0,24.2,17.4,11.4,0.7,1.7,12.2,19.6,,5.8,2.5,8.3,0.151,,1.7,-0.6,1.2,2.2
6,1974-75,25.0,SSL,ABA,C,5.0,89.0,15.0,0.551,0.0,0.346,12.1,17.2,14.6,10.2,1.0,1.8,16.7,15.3,,0.1,0.1,0.2,0.104,,-1.5,-0.1,-1.6,0.1
7,1974-75,25.0,MMS,ABA,C,77.0,2558.0,19.6,0.566,0.002,0.297,11.0,24.5,17.5,11.5,0.6,1.7,12.1,19.8,,5.7,2.4,8.1,0.153,,1.8,-0.6,1.3,2.1
8,1975-76,26.0,TOT,ABA,C,74.0,1107.0,12.8,0.526,0.0,0.35,10.1,17.4,13.8,8.0,0.4,1.9,14.8,17.2,,1.3,1.2,2.5,0.107,,-1.7,-0.4,-2.1,-0.1
9,1975-76,26.0,KEN,ABA,C,19.0,326.0,11.2,0.474,0.0,0.419,9.9,17.3,13.7,7.5,0.8,2.8,17.3,17.6,,0.0,0.4,0.4,0.065,,-2.6,0.4,-2.2,0.0
10,1975-76,26.0,INA,ABA,C,16.0,243.0,12.4,0.559,0.0,0.305,9.9,16.2,12.9,5.0,0.4,2.3,17.0,17.1,,0.3,0.2,0.5,0.099,,-3.1,-0.5,-3.5,-0.1
11,1975-76,26.0,SAA,ABA,C,39.0,538.0,13.9,0.542,0.0,0.33,10.4,18.0,14.3,9.6,0.3,1.3,12.2,17.0,,1.0,0.5,1.5,0.135,,-0.6,-0.9,-1.5,0.1
12,1976-77,27.0,HOU,NBA,C,46.0,462.0,13.8,0.558,,0.563,11.5,21.7,16.8,5.2,0.4,1.5,,,,0.6,0.3,0.9,0.094,,-2.0,-1.2,-3.1,-0.1
13,1977-78,28.0,POR,NBA,C,82.0,1714.0,17.4,0.546,,0.435,12.1,20.6,16.4,13.0,0.9,1.2,16.6,21.1,,3.4,2.6,6.0,0.169,,0.9,0.0,1.0,1.3
14,1978-79,29.0,POR,NBA,C,82.0,2791.0,19.9,0.597,,0.368,10.3,19.2,14.7,15.9,1.0,1.2,16.3,21.5,,7.4,3.0,10.4,0.179,,3.0,-0.2,2.7,3.3
15,1979-80,30.0,POR,NBA,C,76.0,2337.0,18.1,0.552,0.002,0.281,8.8,18.3,13.5,13.0,0.9,1.3,13.3,22.9,,4.3,2.6,6.9,0.142,,1.5,-0.3,1.1,1.9
16,1980-81,31.0,POR,NBA,PF,79.0,1843.0,15.1,0.564,0.006,0.397,9.7,17.2,13.5,9.9,0.9,1.4,14.9,18.7,,3.1,1.8,4.8,0.125,,-0.3,-0.5,-0.8,0.6
17,1981-82,32.0,IND,NBA,PF,74.0,1599.0,14.9,0.53,0.003,0.355,9.4,16.0,12.6,12.2,1.2,1.3,15.7,22.7,,1.1,2.1,3.2,0.095,,-1.3,-0.1,-1.4,0.3
18,1982-83,33.0,DET,NBA,C,49.0,725.0,8.7,0.468,0.0,0.344,9.3,17.6,13.3,7.6,0.8,1.0,17.8,14.3,,0.0,0.6,0.6,0.041,,-3.5,-0.7,-4.2,-0.4
19,Career,,,TOT,,877.0,20836.0,16.7,0.559,0.003,0.36,10.8,19.4,15.0,10.5,0.9,1.3,15.1,19.9,,37.8,23.7,61.5,0.142,,0.8,-0.5,0.3,10.2
20,,,,NBA,,488.0,11471.0,16.7,0.558,0.002,0.365,10.0,18.5,14.2,12.4,0.9,1.3,15.4,21.0,,19.9,13.0,32.9,0.138,,0.6,-0.3,0.3,6.8
21,,,,ABA,,389.0,9365.0,16.6,0.56,0.005,0.354,11.7,20.5,16.0,8.1,0.8,1.5,14.6,18.7,,17.9,10.7,28.6,0.147,,1.1,-0.8,0.2,3.4
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,4 seasons,,POR,NBA,,319.0,8685.0,17.9,0.568,0.002,0.36,10.1,18.8,14.5,13.3,0.9,1.3,15.3,21.2,,18.2,10.0,28.2,0.156,,1.5,-0.3,1.2,7.0
24,4 seasons,,"CAR,SSL",ABA,,200.0,5083.0,16.4,0.571,0.006,0.377,12.4,19.6,16.0,6.6,1.1,1.0,15.5,18.6,,10.5,6.0,16.6,0.156,,1.6,-1.3,0.3,1.4
25,2 seasons,,"MMP,MMS",ABA,,115.0,3175.0,18.3,0.554,0.003,0.319,11.0,23.0,16.8,10.6,0.6,1.7,13.1,19.4,,6.1,3.5,9.6,0.144,,1.8,-0.6,1.3,2.1
26,2 seasons,,"INA,IND",ABA,,90.0,1842.0,14.6,0.534,0.003,0.35,9.5,16.0,12.7,11.2,1.1,1.5,15.8,22.0,,1.4,2.3,3.7,0.096,,-1.5,-0.1,-1.6,0.2
27,1 season,,DET,NBA,,49.0,725.0,8.7,0.468,0.0,0.344,9.3,17.6,13.3,7.6,0.8,1.0,17.8,14.3,,0.0,0.6,0.6,0.041,,-3.5,-0.7,-4.2,-0.4
28,1 season,,HOU,NBA,,46.0,462.0,13.8,0.558,,0.563,11.5,21.7,16.8,5.2,0.4,1.5,,,,0.6,0.3,0.9,0.094,,-2.0,-1.2,-3.1,-0.1
