,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1958-59,21.0,CIN,NBA,C,66.0,1590.0,16.3,0.446,0.447,,,,,,1.2,0.7,1.9,0.057,
1,1959-60,22.0,CIN,NBA,C,73.0,1594.0,16.2,0.464,0.471,,,,,,1.6,0.5,2.0,0.061,
2,1960-61,23.0,CIN,NBA,C,79.0,2233.0,16.2,0.49,0.326,,,,,,3.3,0.1,3.4,0.073,
3,1961-62,24.0,CIN,NBA,C,75.0,2623.0,18.1,0.516,0.426,,,,,,5.4,1.4,6.7,0.123,
4,1962-63,25.0,CIN,NBA,C,76.0,2511.0,18.2,0.507,0.441,,,,,,3.8,1.8,5.6,0.108,
5,1963-64,26.0,CIN,NBA,C,80.0,2915.0,15.1,0.495,0.344,,,,,,3.5,2.8,6.3,0.104,
6,1964-65,27.0,CIN,NBA,C,74.0,2243.0,14.2,0.504,0.481,,,,5.5,,3.1,1.4,4.5,0.097,
7,1965-66,28.0,CIN,NBA,C,80.0,1882.0,9.2,0.454,0.415,,,,5.3,,0.2,1.3,1.5,0.038,
8,1966-67,29.0,BOS,NBA,C,72.0,729.0,14.4,0.445,0.401,,,,7.7,,-0.2,1.5,1.2,0.082,
9,1967-68,30.0,BOS,NBA,C,78.0,1088.0,11.7,0.439,0.383,,,,6.3,,-0.7,1.8,1.1,0.05,
10,1968-69,31.0,MIL,NBA,C,78.0,2355.0,13.5,0.48,0.436,,,,8.6,,1.6,1.8,3.4,0.069,
11,Career,,,NBA,,831.0,21763.0,15.1,0.484,0.413,,,,6.6,,22.7,15.0,37.8,0.083,
12,,,,,,,,,,,,,,,,,,,,
13,8 seasons,,CIN,NBA,,603.0,17591.0,15.6,0.49,0.412,,,,5.4,,22.0,10.0,32.0,0.087,
14,2 seasons,,BOS,NBA,,150.0,1817.0,12.8,0.441,0.391,,,,6.9,,-0.9,3.3,2.4,0.063,
15,1 season,,MIL,NBA,,78.0,2355.0,13.5,0.48,0.436,,,,8.6,,1.6,1.8,3.4,0.069,
