,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1955-56,20.0,NYK,NBA,,4,23,12.7,0.506,0.2,,,,,,0.1,0.0,0.1,0.127,
1,Career,,,NBA,,4,23,12.7,0.506,0.2,,,,,,0.1,0.0,0.1,0.127,
