,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2011-12,21.0,DEN,NBA,SF,26.0,258.0,13.9,0.508,0.423,0.045,5.1,22.4,14.0,12.6,0.8,0.9,12.4,22.3,,0.1,0.2,0.3,0.055,,1.3,-1.1,0.1,0.1
1,2012-13,22.0,DEN,NBA,SF,40.0,397.0,16.9,0.49,0.363,0.129,9.2,17.4,13.4,9.2,1.9,1.6,8.2,25.3,,0.4,0.5,0.8,0.1,,2.1,-1.2,0.9,0.3
2,2013-14,23.0,TOT,NBA,SF,60.0,1019.0,12.7,0.507,0.527,0.136,3.5,17.1,10.4,7.9,2.1,1.5,10.4,18.7,,0.4,1.1,1.6,0.073,,0.2,0.6,0.7,0.7
3,2013-14,23.0,DEN,NBA,SF,39.0,670.0,13.2,0.497,0.508,0.122,3.7,17.8,10.7,7.8,2.3,1.4,9.2,18.7,,0.2,0.7,1.0,0.069,,0.7,0.9,1.6,0.6
4,2013-14,23.0,HOU,NBA,SF,21.0,349.0,11.7,0.528,0.566,0.164,3.0,15.7,9.7,8.0,1.9,1.5,12.7,18.8,,0.2,0.4,0.6,0.08,,-0.9,0.0,-1.0,0.1
5,2014-15,24.0,LAC,NBA,SF,14.0,122.0,8.3,0.543,0.6,0.0,1.9,12.7,7.4,8.2,0.8,0.0,10.3,14.4,,0.1,0.1,0.1,0.059,,-1.7,-0.7,-2.4,0.0
6,2015-16,25.0,NOP,NBA,SF,11.0,304.0,12.4,0.499,0.388,0.181,4.2,18.9,11.3,12.9,1.3,0.8,12.0,20.7,,0.0,0.2,0.2,0.03,,-1.6,-1.7,-3.3,-0.1
7,Career,,,NBA,,151.0,2100.0,13.4,0.503,0.458,0.123,4.8,17.8,11.4,9.5,1.7,1.2,10.3,20.4,,1.0,2.0,3.0,0.069,,0.3,-0.4,-0.1,1.0
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3 seasons,,DEN,NBA,,105.0,1325.0,14.5,0.496,0.44,0.11,5.6,18.6,12.2,9.2,1.9,1.4,9.5,21.4,,0.7,1.4,2.1,0.076,,1.3,-0.1,1.1,1.1
10,1 season,,HOU,NBA,,21.0,349.0,11.7,0.528,0.566,0.164,3.0,15.7,9.7,8.0,1.9,1.5,12.7,18.8,,0.2,0.4,0.6,0.08,,-0.9,0.0,-1.0,0.1
11,1 season,,LAC,NBA,,14.0,122.0,8.3,0.543,0.6,0.0,1.9,12.7,7.4,8.2,0.8,0.0,10.3,14.4,,0.1,0.1,0.1,0.059,,-1.7,-0.7,-2.4,0.0
12,1 season,,NOP,NBA,,11.0,304.0,12.4,0.499,0.388,0.181,4.2,18.9,11.3,12.9,1.3,0.8,12.0,20.7,,0.0,0.2,0.2,0.03,,-1.6,-1.7,-3.3,-0.1
