,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1989-90,22.0,MIA,NBA,SF,77.0,2311.0,11.3,0.466,0.064,0.116,4.6,12.5,8.4,9.1,1.4,0.7,9.1,21.6,,-0.4,1.8,1.4,0.029,,-2.1,-1.1,-3.2,-0.7
1,1990-91,23.0,MIA,NBA,SF,77.0,2646.0,14.1,0.522,0.154,0.175,3.5,12.7,8.1,11.5,1.8,0.6,11.4,22.4,,1.9,2.5,4.4,0.08,,-0.1,-0.4,-0.5,1.0
2,1991-92,24.0,MIA,NBA,SF,79.0,3007.0,17.5,0.561,0.277,0.222,3.1,11.7,7.3,10.2,1.5,0.7,8.4,23.9,,6.2,1.7,7.9,0.126,,2.8,-1.0,1.8,2.9
3,1992-93,25.0,MIA,NBA,SF,82.0,3082.0,15.0,0.534,0.292,0.223,3.4,12.6,7.9,9.9,1.5,0.5,9.7,22.7,,3.8,2.5,6.3,0.098,,1.4,-0.7,0.7,2.0
4,1993-94,26.0,MIA,NBA,SF,81.0,2999.0,18.5,0.552,0.243,0.2,2.9,13.6,8.2,10.5,1.9,0.7,7.8,24.1,,7.3,2.9,10.2,0.163,,2.9,-0.2,2.7,3.6
5,1994-95,27.0,MIA,NBA,SF,82.0,3014.0,19.7,0.586,0.321,0.26,3.8,11.1,7.4,11.1,1.9,0.4,8.9,25.2,,7.9,2.1,10.0,0.159,,3.9,-0.6,3.3,4.0
6,1995-96,28.0,CHH,NBA,SF,79.0,3142.0,17.8,0.584,0.311,0.294,3.3,11.5,7.3,12.6,1.5,0.5,10.0,23.4,,7.2,1.2,8.3,0.127,,2.6,-1.2,1.4,2.7
7,1996-97,29.0,CHH,NBA,SF,79.0,3362.0,19.7,0.605,0.291,0.354,2.5,8.8,5.7,8.8,1.2,0.6,9.2,26.9,,9.6,1.2,10.8,0.154,,3.9,-2.1,1.8,3.2
8,1997-98,30.0,CHH,NBA,SF,82.0,3295.0,17.4,0.568,0.216,0.364,3.3,9.6,6.5,9.9,1.3,0.5,10.2,25.1,,7.4,2.0,9.3,0.136,,2.4,-1.6,0.9,2.4
9,1998-99,31.0,LAL,NBA,SF,27.0,985.0,15.2,0.542,0.341,0.227,1.1,10.4,5.9,12.2,0.9,0.4,9.4,22.0,,2.0,0.3,2.2,0.108,,1.6,-2.0,-0.3,0.4
10,1999-00,32.0,LAL,NBA,SF,80.0,2530.0,16.2,0.551,0.234,0.404,2.4,11.3,6.9,11.1,1.0,0.3,9.0,22.0,,5.7,3.2,9.0,0.17,,1.2,-0.3,0.9,1.8
11,2000-01,33.0,NYK,NBA,SF,75.0,2212.0,13.7,0.54,0.281,0.242,3.4,13.0,8.4,7.4,1.0,0.5,10.3,20.5,,2.7,2.9,5.7,0.123,,0.5,0.1,0.5,1.4
12,2001-02,34.0,HOU,NBA,SF,20.0,606.0,8.0,0.477,0.383,0.18,0.9,8.0,4.4,8.5,1.1,0.3,11.8,15.6,,0.0,0.0,0.0,0.002,,-3.1,-0.7,-3.8,-0.3
13,2002-03,35.0,HOU,NBA,SF,62.0,1532.0,11.9,0.563,0.556,0.182,2.2,9.3,5.8,7.3,0.8,0.2,10.0,16.5,,2.5,0.8,3.3,0.103,,0.5,-0.9,-0.4,0.6
14,2003-04,36.0,LAC,NBA,SF,18.0,262.0,7.3,0.395,0.368,0.224,3.9,14.0,8.9,14.6,1.2,0.0,13.5,16.3,,-0.1,0.0,-0.1,-0.017,,-3.1,-1.3,-4.4,-0.2
15,Career,,,NBA,,1000.0,34985.0,16.2,0.554,0.262,0.256,3.1,11.4,7.2,10.2,1.4,0.5,9.5,23.1,,63.6,25.1,88.7,0.122,,1.7,-0.9,0.8,24.9
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,6 seasons,,MIA,NBA,,478.0,17059.0,16.2,0.541,0.234,0.203,3.5,12.4,7.8,10.4,1.7,0.6,9.2,23.4,,26.7,13.5,40.2,0.113,,1.6,-0.7,1.0,12.8
18,3 seasons,,CHH,NBA,,240.0,9799.0,18.3,0.586,0.272,0.338,3.0,9.9,6.5,10.4,1.3,0.5,9.8,25.2,,24.1,4.3,28.4,0.139,,3.0,-1.6,1.4,8.3
19,2 seasons,,LAL,NBA,,107.0,3515.0,15.9,0.548,0.265,0.353,2.0,11.1,6.6,11.4,0.9,0.4,9.1,22.0,,7.7,3.5,11.2,0.153,,1.3,-0.7,0.5,2.3
20,2 seasons,,HOU,NBA,,82.0,2138.0,10.8,0.54,0.51,0.181,1.8,8.9,5.4,7.6,0.9,0.3,10.5,16.3,,2.4,0.9,3.3,0.074,,-0.5,-0.8,-1.4,0.3
21,1 season,,NYK,NBA,,75.0,2212.0,13.7,0.54,0.281,0.242,3.4,13.0,8.4,7.4,1.0,0.5,10.3,20.5,,2.7,2.9,5.7,0.123,,0.5,0.1,0.5,1.4
22,1 season,,LAC,NBA,,18.0,262.0,7.3,0.395,0.368,0.224,3.9,14.0,8.9,14.6,1.2,0.0,13.5,16.3,,-0.1,0.0,-0.1,-0.017,,-3.1,-1.3,-4.4,-0.2
