,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1969-70,22.0,MMF,ABA,PF,74.0,1697.0,12.2,0.441,0.018,0.263,,,15.1,3.8,,,12.9,16.7,,-0.9,1.5,0.6,0.017,,,,,
1,1970-71,23.0,MMP,ABA,PF,84.0,2234.0,16.9,0.516,0.016,0.318,,,13.6,9.2,,,12.7,17.6,,2.2,3.8,6.0,0.129,,,,,
2,1971-72,24.0,MMP,ABA,SF,84.0,3098.0,15.0,0.514,0.015,0.297,9.8,15.1,12.3,7.1,,,11.6,16.3,,2.4,5.0,7.4,0.114,,,,,
3,1972-73,25.0,MMT,ABA,PF,76.0,2316.0,12.5,0.516,0.01,0.274,10.0,15.4,12.6,6.8,,,13.8,15.7,,1.4,0.9,2.3,0.047,,,,,
4,1973-74,26.0,MMT,ABA,PF,81.0,2842.0,14.1,0.49,0.026,0.221,7.4,16.9,12.1,10.4,1.8,1.6,14.4,18.4,,2.0,2.0,4.0,0.067,,-0.6,0.1,-0.5,1.1
5,1974-75,27.0,KEN,ABA,SF,84.0,2689.0,13.6,0.512,0.005,0.199,7.5,14.9,11.3,12.8,1.9,1.4,16.2,18.0,,1.8,5.1,6.9,0.124,,-0.7,1.9,1.1,2.1
6,1975-76,28.0,KEN,ABA,PF,83.0,2635.0,13.6,0.51,0.006,0.201,9.0,13.6,11.4,10.8,1.4,1.1,15.3,18.9,,2.2,3.1,5.4,0.098,,-0.3,0.2,-0.2,1.2
7,1976-77,29.0,IND,NBA,PF,80.0,2709.0,12.7,0.466,,0.219,7.6,14.2,10.8,9.6,1.7,1.5,,,,1.5,2.3,3.7,0.066,,-1.0,-0.4,-1.4,0.4
8,1977-78,30.0,BUF,NBA,PF,79.0,1711.0,9.4,0.473,,0.232,6.7,14.2,10.5,9.3,1.9,1.3,19.5,16.4,,-0.6,1.4,0.9,0.024,,-2.9,0.3,-2.6,-0.3
9,Career,,,TOT,,725.0,21931.0,13.5,0.496,0.011,0.245,8.4,15.0,12.1,9.1,1.7,1.4,14.4,17.3,,11.9,25.2,37.2,0.081,,-1.0,0.4,-0.6,4.5
10,,,,ABA,,566.0,17511.0,14.1,0.503,0.014,0.251,8.7,15.2,12.5,9.0,1.7,1.4,13.9,17.4,,11.0,21.5,32.6,0.089,,-0.6,0.7,0.2,4.4
11,,,,NBA,,159.0,4420.0,11.4,0.469,,0.223,7.3,14.2,10.7,9.5,1.8,1.4,19.5,16.4,,0.9,3.7,4.6,0.05,,-1.7,-0.2,-1.9,0.1
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4 seasons,,"MMP,MMT",ABA,,325.0,10490.0,14.6,0.509,0.017,0.276,9.0,15.8,12.6,8.4,1.8,1.6,13.1,17.0,,7.9,11.7,19.6,0.09,,-0.6,0.1,-0.5,1.1
14,2 seasons,,KEN,ABA,,167.0,5324.0,13.6,0.511,0.006,0.2,8.2,14.3,11.3,11.8,1.7,1.3,15.7,18.4,,4.1,8.3,12.3,0.111,,-0.5,1.0,0.5,3.3
15,1 season,,IND,NBA,,80.0,2709.0,12.7,0.466,,0.219,7.6,14.2,10.8,9.6,1.7,1.5,,,,1.5,2.3,3.7,0.066,,-1.0,-0.4,-1.4,0.4
16,1 season,,BUF,NBA,,79.0,1711.0,9.4,0.473,,0.232,6.7,14.2,10.5,9.3,1.9,1.3,19.5,16.4,,-0.6,1.4,0.9,0.024,,-2.9,0.3,-2.6,-0.3
17,1 season,,MMF,ABA,,74.0,1697.0,12.2,0.441,0.018,0.263,,,15.1,3.8,,,12.9,16.7,,-0.9,1.5,0.6,0.017,,,,,
