,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,23.0,MNM,ABA,PF,69,1211,12.9,0.439,0.004,0.443,,,13.7,4.6,13.1,19.4,,-0.2,3.1,2.9,0.116,
1,1968-69,24.0,MMF,ABA,C,53,503,11.8,0.466,0.016,0.625,,,15.5,2.1,14.3,20.5,,0.0,0.5,0.6,0.053,
2,Career,,,ABA,,122,1714,12.6,0.447,0.007,0.495,,,14.2,3.8,13.5,19.7,,-0.2,3.6,3.5,0.097,
