,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1948-49,26.0,PRO,BAA,,17,,,0.293,0.127,,,,,,-0.4,0.0,-0.4,,
1,Career,,,BAA,,17,,,0.293,0.127,,,,,,-0.4,0.0,-0.4,,
