,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1956-57,24.0,MNL,NBA,PG,72.0,1943.0,11.5,0.407,0.278,,,,,,-0.3,1.6,1.3,0.032,
1,1957-58,25.0,MNL,NBA,PG,66.0,2074.0,10.1,0.404,0.338,,,,,,-0.3,0.7,0.4,0.009,
2,1958-59,26.0,MNL,NBA,PG,58.0,1598.0,10.9,0.427,0.29,,,,,,0.4,1.0,1.5,0.044,
3,1959-60,27.0,MNL,NBA,PG,73.0,2074.0,8.0,0.373,0.269,,,,,,-2.2,2.0,-0.1,-0.003,
4,1960-61,28.0,LAL,NBA,PG,55.0,600.0,8.1,0.384,0.483,,,,,,-0.6,0.6,0.1,0.006,
5,1961-62,29.0,CHP,NBA,PG,70.0,2464.0,12.3,0.436,0.329,,,,,,-0.1,1.3,1.2,0.024,
6,1962-63,30.0,CHZ,NBA,PG,32.0,879.0,8.1,0.402,0.347,,,,,,-0.7,0.2,-0.5,-0.026,
7,Career,,,NBA,,426.0,11632.0,10.3,0.409,0.314,,,,,,-3.6,7.4,3.8,0.016,
8,,,,,,,,,,,,,,,,,,,,
9,5 seasons,,"MNL,LAL",NBA,,324.0,8289.0,9.9,0.401,0.307,,,,,,-2.9,5.9,3.1,0.018,
10,2 seasons,,"CHP,CHZ",NBA,,102.0,3343.0,11.2,0.43,0.332,,,,,,-0.8,1.5,0.7,0.011,
