,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1982-83,22.0,TOT,NBA,PF,77.0,1222.0,10.9,0.505,0.009,0.191,8.4,13.7,11.1,6.4,1.0,1.0,14.7,17.8,,0.6,1.1,1.7,0.066,,-2.5,-0.9,-3.5,-0.4
1,1982-83,22.0,PHI,NBA,PF,46.0,702.0,9.8,0.531,0.005,0.135,8.2,14.7,11.6,6.0,0.9,0.7,17.3,15.0,,0.4,0.9,1.3,0.089,,-2.8,0.0,-2.9,-0.2
2,1982-83,22.0,IND,NBA,PF,31.0,520.0,12.3,0.482,0.013,0.241,8.7,12.4,10.5,7.0,1.1,1.5,12.2,21.7,,0.2,0.2,0.4,0.034,,-2.1,-2.2,-4.3,-0.3
3,1986-87,26.0,SEA,NBA,PF,63.0,579.0,6.2,0.411,0.068,0.242,9.8,12.3,11.0,6.0,1.6,1.1,16.7,17.1,,-0.6,0.4,-0.2,-0.018,,-4.9,-1.0,-6.0,-0.6
4,1987-88,27.0,SEA,NBA,PF,81.0,973.0,13.5,0.502,0.128,0.139,8.8,14.2,11.4,8.0,1.9,0.8,10.6,22.2,,0.7,1.0,1.8,0.087,,-1.3,-1.0,-2.3,-0.1
5,1988-89,28.0,SEA,NBA,PF,69.0,774.0,12.1,0.479,0.315,0.163,8.1,16.0,11.9,6.4,2.3,1.9,11.4,21.7,,0.4,0.9,1.3,0.078,,-2.2,-0.5,-2.7,-0.1
6,Career,,,NBA,,290.0,3548.0,11.1,0.485,0.13,0.174,8.7,14.1,11.4,6.8,1.6,1.2,12.9,19.8,,1.1,3.4,4.5,0.061,,-2.5,-0.9,-3.4,-1.3
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3 seasons,,SEA,NBA,,213.0,2326.0,11.2,0.476,0.182,0.167,8.8,14.3,11.5,7.0,2.0,1.2,12.1,20.8,,0.5,2.3,2.8,0.058,,-2.5,-0.8,-3.3,-0.8
9,1 season,,PHI,NBA,,46.0,702.0,9.8,0.531,0.005,0.135,8.2,14.7,11.6,6.0,0.9,0.7,17.3,15.0,,0.4,0.9,1.3,0.089,,-2.8,0.0,-2.9,-0.2
10,1 season,,IND,NBA,,31.0,520.0,12.3,0.482,0.013,0.241,8.7,12.4,10.5,7.0,1.1,1.5,12.2,21.7,,0.2,0.2,0.4,0.034,,-2.1,-2.2,-4.3,-0.3
