,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,22.0,NJA,ABA,PG,58,995,14.9,0.535,0.023,0.57,,,4.8,13.3,14.5,18.8,,2.3,0.8,3.1,0.148,
1,1968-69,23.0,NYA,ABA,PG,67,1358,13.1,0.508,0.057,0.455,,,3.7,14.8,12.8,20.0,,1.6,0.6,2.2,0.079,
2,Career,,,ABA,,125,2353,13.9,0.519,0.044,0.5,,,4.2,14.2,13.5,19.5,,3.9,1.4,5.3,0.108,
