,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1969-70,22.0,KEN,ABA,PG,2.0,5.0,-17.6,0.0,0.0,0.0,,,0.0,0.0,50.0,14.5,,0.0,0.0,0.0,-0.223,
1,1970-71,23.0,CLE,NBA,PG,47.0,823.0,15.2,0.471,,0.452,,,6.2,33.5,,,,0.4,0.3,0.7,0.041,
2,1971-72,24.0,CLE,NBA,PG,69.0,967.0,13.9,0.479,,0.414,,,6.5,30.8,,,,0.5,1.0,1.5,0.073,
3,Career,,,TOT,,118.0,1795.0,14.4,0.474,0.0,0.432,,,6.3,32.0,50.0,14.5,,0.8,1.3,2.1,0.057,
4,,,,NBA,,116.0,1790.0,14.5,0.475,,0.433,,,6.3,32.1,,,,0.8,1.3,2.2,0.058,
5,,,,ABA,,2.0,5.0,-17.6,0.0,0.0,0.0,,,0.0,0.0,50.0,14.5,,0.0,0.0,0.0,-0.223,
6,,,,,,,,,,,,,,,,,,,,,,,
7,2 seasons,,CLE,NBA,,116.0,1790.0,14.5,0.475,,0.433,,,6.3,32.1,,,,0.8,1.3,2.2,0.058,
8,1 season,,KEN,ABA,,2.0,5.0,-17.6,0.0,0.0,0.0,,,0.0,0.0,50.0,14.5,,0.0,0.0,0.0,-0.223,
