,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1970-71,24.0,FLO,ABA,SG,59,490,6.2,0.475,0.017,0.314,,,5.1,12.7,19.0,18.4,,0.0,0.3,0.3,0.03,
1,Career,,,ABA,,59,490,6.2,0.475,0.017,0.314,,,5.1,12.7,19.0,18.4,,0.0,0.3,0.3,0.03,
