,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,23.0,INO,NBA,PF,60,,,0.449,0.421,,,,,,4.5,1.4,5.9,,
1,1950-51,24.0,INO,NBA,PF,22,,,0.456,0.325,,,,,,1.4,0.8,2.1,,
2,1951-52,25.0,INO,NBA,PF,58,1320.0,13.6,0.368,0.26,,,,,,-1.4,2.1,0.8,0.028,
3,Career,,,NBA,,140,1320.0,13.6,0.422,0.348,,,,,,4.5,4.3,8.8,0.028,
