,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1968-69,23.0,HSM,ABA,PF,77.0,2447.0,15.2,0.459,0.006,0.477,,,14.2,5.4,9.5,17.4,,-0.2,2.5,2.3,0.045,
1,1969-70,24.0,KEN,ABA,PF,3.0,30.0,4.2,0.339,0.111,0.333,,,8.8,12.3,16.2,14.9,,-0.1,0.0,0.0,-0.046,
2,Career,,,ABA,,80.0,2477.0,15.1,0.458,0.007,0.475,,,14.2,5.5,9.6,17.4,,-0.3,2.6,2.3,0.044,
3,,,,,,,,,,,,,,,,,,,,,,,
4,1 season,,HSM,ABA,,77.0,2447.0,15.2,0.459,0.006,0.477,,,14.2,5.4,9.5,17.4,,-0.2,2.5,2.3,0.045,
5,1 season,,KEN,ABA,,3.0,30.0,4.2,0.339,0.111,0.333,,,8.8,12.3,16.2,14.9,,-0.1,0.0,0.0,-0.046,
