,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,23.0,HSM,ABA,SF,59,1107,15.3,0.449,0.012,0.396,,,12.2,5.3,8.2,22.0,,0.1,1.4,1.5,0.066,
1,1968-69,24.0,HSM,ABA,SF,14,167,6.1,0.337,0.021,0.389,,,10.7,1.8,9.7,26.6,,-0.7,0.1,-0.6,-0.173,
2,Career,,,ABA,,73,1274,14.1,0.431,0.013,0.395,,,12.0,4.8,8.5,22.6,,-0.6,1.6,0.9,0.035,
