,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1968-69,23.0,NOB,ABA,,22,120,5.7,0.37,0.014,0.314,,,6.9,12.8,12.1,27.9,,-0.4,0.1,-0.2,-0.099,
1,Career,,,ABA,,22,120,5.7,0.37,0.014,0.314,,,6.9,12.8,12.1,27.9,,-0.4,0.1,-0.2,-0.099,
