,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1947-48,24.0,BOS,BAA,,40,,,0.298,0.345,,,,,,-0.4,0.2,-0.2,,
1,1948-49,25.0,BOS,BAA,,59,,,0.377,0.386,,,,,,1.0,2.2,3.2,,
2,Career,,,BAA,,99,,,0.344,0.369,,,,,,0.6,2.4,3.0,,
