,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1952-53,22.0,INO,NBA,PF,41.0,622.0,15.3,0.465,0.773,,,,,,0.9,0.8,1.7,0.129,
1,1953-54,23.0,PHW,NBA,SF,71.0,1795.0,13.8,0.462,0.426,,,,,,2.6,1.3,3.9,0.105,
2,1954-55,24.0,PHW,NBA,PF,67.0,1117.0,14.4,0.466,0.531,,,,,,1.4,1.1,2.5,0.11,
3,Career,,,NBA,,179.0,3534.0,14.3,0.464,0.512,,,,,,4.9,3.3,8.2,0.111,
4,,,,,,,,,,,,,,,,,,,,
5,2 seasons,,PHW,NBA,,138.0,2912.0,14.0,0.463,0.469,,,,,,4.0,2.5,6.5,0.107,
6,1 season,,INO,NBA,,41.0,622.0,15.3,0.465,0.773,,,,,,0.9,0.8,1.7,0.129,
