,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1993-94,23.0,HOU,NBA,C,47.0,219.0,13.4,0.51,0.014,0.529,12.9,16.8,15.0,6.3,1.2,2.6,14.8,20.5,,0.1,0.4,0.4,0.097,,-3.3,-0.8,-4.0,-0.1
1,1994-95,24.0,LAC,NBA,C,40.0,434.0,14.7,0.511,0.007,0.441,11.5,19.4,15.2,4.1,2.0,5.9,15.2,20.5,,0.0,0.5,0.6,0.063,,-3.4,-0.1,-3.5,-0.2
2,1995-96,25.0,MIN,NBA,C,25.0,310.0,12.0,0.533,0.014,0.378,12.4,17.0,14.7,2.5,1.3,3.9,16.5,14.8,,0.2,0.3,0.5,0.071,,-3.2,-0.6,-3.8,-0.1
3,1997-98,27.0,DAL,NBA,C,39.0,544.0,11.2,0.461,0.007,0.267,8.6,18.8,13.6,6.5,1.5,5.9,19.7,15.8,,-0.4,0.7,0.3,0.029,,-5.5,1.0,-4.4,-0.3
4,1998-99,28.0,BOS,NBA,C,35.0,337.0,11.8,0.577,0.0,0.574,11.7,21.6,16.5,5.8,1.4,5.6,27.8,12.4,,0.2,0.5,0.7,0.102,,-4.8,1.8,-2.9,-0.1
5,Career,,,NBA,,186.0,1844.0,12.5,0.509,0.008,0.41,11.0,18.9,14.8,5.1,1.5,5.1,18.3,16.7,,0.1,2.4,2.5,0.066,,-4.2,0.4,-3.8,-0.9
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1 season,,HOU,NBA,,47.0,219.0,13.4,0.51,0.014,0.529,12.9,16.8,15.0,6.3,1.2,2.6,14.8,20.5,,0.1,0.4,0.4,0.097,,-3.3,-0.8,-4.0,-0.1
8,1 season,,LAC,NBA,,40.0,434.0,14.7,0.511,0.007,0.441,11.5,19.4,15.2,4.1,2.0,5.9,15.2,20.5,,0.0,0.5,0.6,0.063,,-3.4,-0.1,-3.5,-0.2
9,1 season,,DAL,NBA,,39.0,544.0,11.2,0.461,0.007,0.267,8.6,18.8,13.6,6.5,1.5,5.9,19.7,15.8,,-0.4,0.7,0.3,0.029,,-5.5,1.0,-4.4,-0.3
10,1 season,,BOS,NBA,,35.0,337.0,11.8,0.577,0.0,0.574,11.7,21.6,16.5,5.8,1.4,5.6,27.8,12.4,,0.2,0.5,0.7,0.102,,-4.8,1.8,-2.9,-0.1
11,1 season,,MIN,NBA,,25.0,310.0,12.0,0.533,0.014,0.378,12.4,17.0,14.7,2.5,1.3,3.9,16.5,14.8,,0.2,0.3,0.5,0.071,,-3.2,-0.6,-3.8,-0.1
