,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1977-78,22.0,LAL,NBA,PG,33.0,334.0,10.5,0.484,,0.403,1.3,9.2,5.4,29.1,2.0,0.3,29.2,14.0,,0.0,0.3,0.3,0.041,,-2.3,-0.1,-2.4,0.0
1,1978-79,23.0,TOT,NBA,PG,27.0,298.0,11.7,0.599,,0.418,0.3,5.5,2.9,21.4,2.4,0.4,20.7,10.8,,0.4,0.2,0.6,0.102,,-2.0,1.1,-0.9,0.1
2,1978-79,23.0,LAL,NBA,PG,5.0,65.0,8.5,0.745,,0.364,0.0,1.6,0.8,16.4,1.4,0.0,32.0,11.6,,0.1,0.0,0.1,0.066,,-3.3,-0.2,-3.5,0.0
3,1978-79,23.0,IND,NBA,PG,22.0,233.0,12.6,0.563,,0.432,0.4,6.6,3.5,22.8,2.7,0.5,17.4,10.6,,0.3,0.2,0.5,0.112,,-1.7,1.5,-0.2,0.2
4,1979-80,24.0,TOT,NBA,PG,18.0,268.0,14.1,0.593,0.016,0.254,1.8,5.4,3.7,25.9,2.3,0.2,16.7,13.3,,0.5,0.1,0.6,0.108,,-0.6,-0.1,-0.7,0.1
5,1979-80,24.0,IND,NBA,PG,5.0,43.0,3.9,0.4,0.0,0.571,0.0,5.0,2.4,13.4,3.2,0.0,25.5,10.6,,0.0,0.0,0.0,-0.013,,-4.8,0.2,-4.5,0.0
6,1979-80,24.0,UTA,NBA,PG,13.0,225.0,16.0,0.62,0.018,0.214,2.2,5.5,3.9,28.3,2.2,0.3,15.2,13.8,,0.6,0.0,0.6,0.131,,0.2,-0.2,0.0,0.2
7,1980-81,25.0,DAL,NBA,PG,56.0,1686.0,16.4,0.626,0.041,0.498,1.9,8.5,5.1,33.9,1.5,0.4,19.8,15.4,,3.8,0.4,4.2,0.119,,1.4,-0.9,0.5,1.1
8,1981-82,26.0,DAL,NBA,PG,82.0,2614.0,14.5,0.569,0.064,0.298,1.5,8.6,4.9,27.5,1.4,0.1,15.4,16.2,,4.4,1.0,5.4,0.1,,0.6,-0.8,-0.2,1.2
9,1982-83,27.0,DAL,NBA,PG,79.0,2323.0,17.9,0.631,0.068,0.35,1.5,7.7,4.6,31.3,1.6,0.3,16.5,14.8,,6.8,0.5,7.3,0.152,,2.8,-0.8,2.0,2.3
10,1983-84,28.0,DAL,NBA,PG,81.0,2665.0,14.4,0.593,0.058,0.366,1.8,6.3,4.1,27.1,1.7,0.3,18.0,14.4,,4.8,1.5,6.2,0.112,,0.3,-0.5,-0.2,1.2
11,1984-85,29.0,DAL,NBA,PG,82.0,2539.0,15.2,0.596,0.187,0.29,1.7,7.1,4.3,29.5,1.7,0.2,15.1,13.4,,5.7,1.7,7.4,0.14,,1.1,-0.1,1.0,1.9
12,1985-86,30.0,DAL,NBA,PG,82.0,1971.0,16.9,0.634,0.177,0.454,1.5,6.6,4.1,30.3,1.4,0.4,15.4,14.7,,5.7,0.5,6.2,0.152,,2.4,-0.9,1.5,1.8
13,1986-87,31.0,DAL,NBA,PG,82.0,1582.0,14.5,0.564,0.243,0.392,1.9,5.8,3.9,30.3,1.9,0.4,18.2,16.1,,2.8,1.1,3.9,0.119,,0.8,-0.3,0.5,1.0
14,1987-88,32.0,DAL,NBA,PG,75.0,1480.0,14.5,0.581,0.178,0.26,1.3,6.1,3.7,28.3,1.7,0.7,16.4,15.5,,2.9,1.1,4.0,0.13,,0.6,0.3,0.8,1.1
15,1988-89,33.0,DAL,NBA,PG,78.0,1395.0,13.3,0.574,0.269,0.325,1.1,7.3,4.3,25.2,1.7,0.8,17.5,16.3,,1.8,1.0,2.7,0.094,,-0.7,0.0,-0.7,0.4
16,1989-90,34.0,DAL,NBA,PG,73.0,1292.0,13.7,0.575,0.285,0.274,1.1,7.0,4.1,27.6,1.8,0.4,17.4,16.8,,1.8,1.1,2.9,0.109,,-0.4,0.2,-0.1,0.6
17,1990-91,35.0,DAL,NBA,PG,80.0,1426.0,10.3,0.507,0.228,0.316,1.0,8.4,4.7,22.8,1.6,0.7,15.3,15.6,,0.8,0.8,1.6,0.054,,-3.0,0.1,-2.9,-0.3
18,1991-92,36.0,DAL,NBA,PG,33.0,429.0,7.2,0.497,0.209,0.174,1.0,7.4,4.1,21.9,1.3,0.4,22.6,12.0,,-0.1,0.2,0.1,0.012,,-5.4,-0.5,-5.9,-0.4
19,Career,,,NBA,,961.0,22302.0,14.7,0.587,0.145,0.344,1.5,7.2,4.4,28.4,1.6,0.4,17.0,15.1,,42.2,11.4,53.6,0.115,,0.5,-0.4,0.1,12.1
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,12 seasons,,DAL,NBA,,883.0,21402.0,14.8,0.588,0.149,0.343,1.5,7.3,4.4,28.6,1.6,0.4,16.8,15.2,,41.3,10.8,52.1,0.117,,0.6,-0.4,0.2,11.8
22,2 seasons,,LAL,NBA,,38.0,399.0,10.1,0.518,,0.398,1.1,7.9,4.6,27.1,1.9,0.3,29.6,13.6,,0.1,0.3,0.4,0.045,,-2.5,-0.1,-2.6,-0.1
23,2 seasons,,IND,NBA,,27.0,276.0,11.3,0.54,0.0,0.451,0.4,6.4,3.4,21.4,2.8,0.4,18.6,10.6,,0.3,0.3,0.5,0.092,,-2.1,1.3,-0.9,0.1
24,1 season,,UTA,NBA,,13.0,225.0,16.0,0.62,0.018,0.214,2.2,5.5,3.9,28.3,2.2,0.3,15.2,13.8,,0.6,0.0,0.6,0.131,,0.2,-0.2,0.0,0.2
