,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2019-20,20.0,POR,NBA,C,9.0,33.0,6.7,0.407,0.0,0.8,9.6,34.5,22.2,4.0,1.4,2.6,18.2,21.2,,-0.1,0.0,0.0,-0.065,,-8.2,-1.8,-10.0,-0.1
1,2020-21,21.0,OKC,NBA,C,43.0,920.0,18.8,0.572,0.0,0.47,17.2,26.2,21.6,1.7,1.6,4.5,11.7,16.9,,1.3,1.3,2.6,0.138,,-1.3,-1.2,-2.4,-0.1
2,2021-22,22.0,TOT,NBA,C,40.0,344.0,18.5,0.612,0.0,0.667,12.7,30.5,21.7,0.4,1.0,4.2,12.5,20.7,,0.5,0.7,1.2,0.161,,-2.4,-0.9,-3.3,-0.1
3,2021-22,22.0,DAL,NBA,C,26.0,169.0,15.5,0.588,0.0,0.86,10.5,29.6,20.1,0.9,0.9,4.8,16.9,22.1,,0.1,0.3,0.4,0.111,,-4.7,-0.2,-4.8,-0.1
4,2021-22,22.0,CLE,NBA,C,14.0,176.0,21.4,0.636,0.0,0.5,14.8,31.4,23.2,0.0,1.1,3.5,7.8,19.3,,0.4,0.3,0.8,0.207,,-0.2,-1.7,-1.9,0.0
5,2022-23,23.0,TOT,NBA,C,36.0,294.0,22.2,0.607,0.0,0.75,22.0,30.9,26.5,2.1,0.7,4.2,10.5,21.2,,0.7,0.4,1.1,0.179,,0.6,-1.2,-0.6,0.1
6,2022-23,23.0,LAC,NBA,C,34.0,288.0,22.7,0.607,0.0,0.75,22.4,31.5,27.0,2.2,0.5,4.3,9.9,21.5,,0.7,0.4,1.1,0.185,,0.9,-1.3,-0.4,0.1
7,2022-23,23.0,BRK,NBA,C,2.0,6.0,-2.6,,,,0.0,0.0,0.0,0.0,8.1,0.0,100.0,7.4,,0.0,0.0,0.0,-0.129,,-12.7,2.8,-9.9,0.0
8,Career,,,NBA,,128.0,1591.0,19.1,0.585,0.0,0.577,16.9,28.2,22.6,1.5,1.3,4.3,11.8,18.6,,2.4,2.5,4.8,0.146,,-1.3,-1.1,-2.5,-0.2
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1 season,,OKC,NBA,,43.0,920.0,18.8,0.572,0.0,0.47,17.2,26.2,21.6,1.7,1.6,4.5,11.7,16.9,,1.3,1.3,2.6,0.138,,-1.3,-1.2,-2.4,-0.1
11,1 season,,LAC,NBA,,34.0,288.0,22.7,0.607,0.0,0.75,22.4,31.5,27.0,2.2,0.5,4.3,9.9,21.5,,0.7,0.4,1.1,0.185,,0.9,-1.3,-0.4,0.1
12,1 season,,DAL,NBA,,26.0,169.0,15.5,0.588,0.0,0.86,10.5,29.6,20.1,0.9,0.9,4.8,16.9,22.1,,0.1,0.3,0.4,0.111,,-4.7,-0.2,-4.8,-0.1
13,1 season,,CLE,NBA,,14.0,176.0,21.4,0.636,0.0,0.5,14.8,31.4,23.2,0.0,1.1,3.5,7.8,19.3,,0.4,0.3,0.8,0.207,,-0.2,-1.7,-1.9,0.0
14,1 season,,POR,NBA,,9.0,33.0,6.7,0.407,0.0,0.8,9.6,34.5,22.2,4.0,1.4,2.6,18.2,21.2,,-0.1,0.0,0.0,-0.065,,-8.2,-1.8,-10.0,-0.1
15,1 season,,BRK,NBA,,2.0,6.0,-2.6,,,,0.0,0.0,0.0,0.0,8.1,0.0,100.0,7.4,,0.0,0.0,0.0,-0.129,,-12.7,2.8,-9.9,0.0
