,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,28.0,NJA,ABA,PF,37.0,1159.0,19.6,0.455,0.0,0.399,,,18.2,7.3,7.7,22.2,,0.4,1.5,1.8,0.076,
1,1968-69,29.0,TOT,ABA,PF,49.0,892.0,11.2,0.454,0.003,0.395,,,12.5,9.1,15.7,18.7,,-0.1,0.7,0.5,0.028,
2,1968-69,29.0,NYA,ABA,PF,31.0,643.0,12.8,0.472,0.0,0.331,,,12.6,8.8,15.2,19.0,,0.1,0.4,0.5,0.04,
3,1968-69,29.0,HSM,ABA,PF,18.0,249.0,7.1,0.406,0.012,0.593,,,12.4,9.8,17.1,17.8,,-0.3,0.3,0.0,-0.004,
4,1969-70,30.0,CAR,ABA,PF,59.0,981.0,12.8,0.449,0.0,0.218,,,17.6,8.4,15.3,20.2,,-0.4,1.6,1.1,0.056,
5,Career,,,ABA,,145.0,3032.0,14.9,0.453,0.001,0.341,,,16.3,8.2,12.2,20.5,,-0.2,3.7,3.5,0.055,
6,,,,,,,,,,,,,,,,,,,,,,,
7,2 seasons,,"HSM,CAR",ABA,,77.0,1230.0,11.6,0.441,0.002,0.281,,,16.6,8.7,15.7,19.7,,-0.7,1.8,1.1,0.044,
8,2 seasons,,"NJA,NYA",ABA,,68.0,1802.0,17.2,0.46,0.0,0.378,,,16.2,7.8,10.1,21.1,,0.5,1.9,2.4,0.063,
