,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1970-71,23.0,POR,NBA,,1,2,45.1,0.667,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.77,
1,Career,,,NBA,,1,2,45.1,0.667,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.77,
