,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2010-11,21.0,CLE,NBA,SF,44.0,947.0,9.0,0.476,0.297,0.092,3.2,12.0,7.5,6.2,1.9,2.3,12.9,17.5,,-0.8,0.5,-0.3,-0.016,,-3.4,-0.6,-4.0,-0.5
1,2011-12,22.0,TOT,NBA,SF,7.0,102.0,4.8,0.298,0.12,0.32,4.4,11.5,7.8,7.5,1.5,3.7,9.5,14.0,,-0.2,0.1,-0.1,-0.061,,-5.1,-0.4,-5.6,-0.1
2,2011-12,22.0,CLE,NBA,SF,6.0,83.0,2.1,0.208,0.105,0.316,4.0,12.8,8.2,7.2,1.9,3.7,8.5,12.8,,-0.2,0.1,-0.2,-0.103,,-6.3,-0.1,-6.4,-0.1
3,2011-12,22.0,LAL,NBA,SF,1.0,19.0,16.7,0.581,0.167,0.333,6.2,5.6,5.9,8.8,0.0,3.8,12.7,19.0,,0.0,0.0,0.0,0.122,,-0.1,-1.8,-1.9,0.0
4,Career,,,NBA,,51.0,1049.0,8.6,0.461,0.284,0.109,3.3,11.9,7.5,6.4,1.8,2.4,12.6,17.1,,-1.0,0.6,-0.4,-0.02,,-3.6,-0.6,-4.2,-0.6
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2 seasons,,CLE,NBA,,50.0,1030.0,8.5,0.459,0.286,0.105,3.3,12.0,7.5,6.3,1.9,2.4,12.6,17.1,,-1.1,0.6,-0.5,-0.023,,-3.6,-0.6,-4.2,-0.6
7,1 season,,LAL,NBA,,1.0,19.0,16.7,0.581,0.167,0.333,6.2,5.6,5.9,8.8,0.0,3.8,12.7,19.0,,0.0,0.0,0.0,0.122,,-0.1,-1.8,-1.9,0.0
