,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1946-47,22.0,BOS,BAA,,60,,,0.328,0.296,,,,,,1.2,0.5,1.7,,
1,Career,,,BAA,,60,,,0.328,0.296,,,,,,1.2,0.5,1.7,,
