,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,23.0,NOB,ABA,SG,29,125,12.3,0.515,0.0,0.45,,,8.9,3.8,20.0,26.4,,0.3,0.1,0.4,0.156,
1,1968-69,24.0,NOB,ABA,SG,50,323,21.7,0.541,0.07,0.64,,,6.8,11.0,12.5,31.1,,1.0,0.3,1.3,0.193,
2,Career,,,ABA,,79,448,19.0,0.535,0.053,0.593,,,7.4,9.0,14.4,29.8,,1.2,0.5,1.7,0.182,
