,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 18,OWS,DWS,WS,WS/48,Unnamed: 23,OBPM,DBPM,BPM,VORP
0,1977-78,23.0,SEA,NBA,SF,20,97,10.7,0.52,0.548,13.1,18.6,15.7,10.1,0.0,2.8,29.4,21.4,,-0.1,0.1,0.0,0.018,,-3.9,-0.1,-4.1,-0.1
1,Career,,,NBA,,20,97,10.7,0.52,0.548,13.1,18.6,15.7,10.1,0.0,2.8,29.4,21.4,,-0.1,0.1,0.0,0.018,,-3.9,-0.1,-4.1,-0.1
