,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1954-55,25.0,NYK,NBA,,2,29,12.2,0.47,0.143,,,,,,0.0,0.0,0.1,0.117,
1,Career,,,NBA,,2,29,12.2,0.47,0.143,,,,,,0.0,0.0,0.1,0.117,
