,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1950-51,24.0,BLB,NBA,SF,59.0,,,0.442,0.326,,,,,,1.6,1.1,2.7,,
1,1951-52,25.0,TOT,NBA,SF,39.0,788.0,15.7,0.408,0.281,,,,,,0.0,0.8,0.8,0.048,
2,1951-52,25.0,BLB,NBA,SF,10.0,194.0,14.0,0.391,0.39,,,,,,-0.1,0.1,0.1,0.017,
3,1951-52,25.0,MLH,NBA,SF,29.0,594.0,16.3,0.412,0.252,,,,,,0.1,0.6,0.7,0.058,
4,Career,,,NBA,,98.0,788.0,15.7,0.429,0.308,,,,,,1.6,1.9,3.5,0.048,
5,,,,,,,,,,,,,,,,,,,,
6,2 seasons,,BLB,NBA,,69.0,194.0,14.0,0.436,0.334,,,,,,1.5,1.3,2.8,0.017,
7,1 season,,MLH,NBA,,29.0,594.0,16.3,0.412,0.252,,,,,,0.1,0.6,0.7,0.058,
