,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1962-63,23.0,CHZ,NBA,SG,39.0,589.0,10.5,0.436,,0.278,,,,,,,,-0.2,0.1,-0.1,-0.006,
1,1967-68,28.0,NJA,ABA,PG,76.0,1555.0,12.1,0.473,0.047,0.314,,,5.5,14.8,15.5,21.6,,1.3,1.3,2.6,0.081,
2,Career,,,TOT,,115.0,2144.0,11.6,0.464,0.035,0.305,,,5.5,14.8,15.5,21.6,,1.1,1.4,2.6,0.057,
3,,,,ABA,,76.0,1555.0,12.1,0.473,0.047,0.314,,,5.5,14.8,15.5,21.6,,1.3,1.3,2.6,0.081,
4,,,,NBA,,39.0,589.0,10.5,0.436,,0.278,,,,,,,,-0.2,0.1,-0.1,-0.006,
5,,,,,,,,,,,,,,,,,,,,,,,
6,1 season,,NJA,ABA,,76.0,1555.0,12.1,0.473,0.047,0.314,,,5.5,14.8,15.5,21.6,,1.3,1.3,2.6,0.081,
7,1 season,,CHZ,NBA,,39.0,589.0,10.5,0.436,,0.278,,,,,,,,-0.2,0.1,-0.1,-0.006,
