,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1969-70,23.0,KEN,ABA,,3,11,10.3,0.563,0.25,0.25,,,4.0,26.0,18.4,18.0,,0.0,0.0,0.0,0.168,
1,Career,,,ABA,,3,11,10.3,0.563,0.25,0.25,,,4.0,26.0,18.4,18.0,,0.0,0.0,0.0,0.168,
