,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1948-49,25.0,TOT,BAA,,61.0,,,0.42,0.354,,,,,,4.3,2.4,6.7,,
1,1948-49,25.0,INJ,BAA,,37.0,,,0.401,0.35,,,,,,1.9,1.5,3.4,,
2,1948-49,25.0,NYK,BAA,,24.0,,,0.45,0.36,,,,,,2.4,0.9,3.3,,
3,1949-50,26.0,NYK,NBA,,58.0,,,0.405,0.382,,,,,,0.9,0.8,1.7,,
4,1950-51,27.0,NYK,NBA,,64.0,,,0.478,0.422,,,,,,2.8,0.5,3.3,,
5,1951-52,28.0,NYK,NBA,SG,62.0,1317.0,11.5,0.433,0.25,,,,,,1.1,0.8,1.9,0.068,
6,1952-53,29.0,TOT,NBA,PG,55.0,1422.0,13.8,0.443,0.407,,,,,,1.5,0.4,2.0,0.066,
7,1952-53,29.0,NYK,NBA,,6.0,99.0,14.4,0.397,0.4,,,,,,0.0,0.2,0.2,0.08,
8,1952-53,29.0,BLB,NBA,PG,49.0,1323.0,13.7,0.446,0.408,,,,,,1.5,0.3,1.8,0.065,
9,Career,,,TOT,,300.0,2739.0,12.7,0.435,0.358,,,,,,10.6,4.9,15.5,0.067,
10,,,,NBA,,239.0,2739.0,12.7,0.442,0.361,,,,,,6.3,2.5,8.8,0.067,
11,,,,BAA,,61.0,,,0.42,0.354,,,,,,4.3,2.4,6.7,,
12,,,,,,,,,,,,,,,,,,,,
13,5 seasons,,NYK,BAA,,214.0,1416.0,11.7,0.443,0.346,,,,,,7.1,3.2,10.3,0.069,
14,1 season,,BLB,NBA,,49.0,1323.0,13.7,0.446,0.408,,,,,,1.5,0.3,1.8,0.065,
15,1 season,,INJ,BAA,,37.0,,,0.401,0.35,,,,,,1.9,1.5,3.4,,
