,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 18,OWS,DWS,WS,WS/48,Unnamed: 23,OBPM,DBPM,BPM,VORP
0,1976-77,22.0,POR,NBA,C,63.0,1065.0,13.1,0.496,0.365,10.1,18.3,14.3,9.5,1.5,1.9,,,,0.7,1.4,2.2,0.097,,-0.2,0.4,0.2,0.6
1,1977-78,23.0,HOU,NBA,C,12.0,66.0,7.7,0.533,0.5,7.8,14.9,11.2,4.2,0.7,0.8,22.3,19.0,,0.0,0.0,0.0,-0.008,,-4.5,-0.5,-5.1,-0.1
2,Career,,,NBA,,75.0,1131.0,12.8,0.498,0.373,10.0,18.1,14.1,9.2,1.5,1.8,22.3,19.0,,0.7,1.5,2.1,0.091,,-0.4,0.4,-0.1,0.5
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1 season,,POR,NBA,,63.0,1065.0,13.1,0.496,0.365,10.1,18.3,14.3,9.5,1.5,1.9,,,,0.7,1.4,2.2,0.097,,-0.2,0.4,0.2,0.6
5,1 season,,HOU,NBA,,12.0,66.0,7.7,0.533,0.5,7.8,14.9,11.2,4.2,0.7,0.8,22.3,19.0,,0.0,0.0,0.0,-0.008,,-4.5,-0.5,-5.1,-0.1
