,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1963-64,23.0,NYK,NBA,PG,5.0,59.0,11.9,0.433,,0.267,,,,,,,,0.0,0.0,0.0,-0.017,
1,1967-68,27.0,INA,ABA,PG,71.0,1241.0,14.8,0.505,0.013,0.566,,,7.0,14.8,13.5,17.1,,1.8,1.0,2.9,0.11,
2,1968-69,28.0,INA,ABA,PG,10.0,272.0,9.3,0.525,0.0,0.701,,,5.4,9.6,18.6,14.1,,0.3,0.2,0.5,0.092,
3,Career,,,TOT,,86.0,1572.0,13.8,0.504,0.01,0.566,,,6.7,13.8,14.3,16.6,,2.1,1.3,3.4,0.102,
4,,,,ABA,,81.0,1513.0,13.9,0.508,0.011,0.586,,,6.7,13.8,14.3,16.6,,2.1,1.3,3.4,0.107,
5,,,,NBA,,5.0,59.0,11.9,0.433,,0.267,,,,,,,,0.0,0.0,0.0,-0.017,
6,,,,,,,,,,,,,,,,,,,,,,,
7,2 seasons,,INA,ABA,,81.0,1513.0,13.9,0.508,0.011,0.586,,,6.7,13.8,14.3,16.6,,2.1,1.3,3.4,0.107,
8,1 season,,NYK,NBA,,5.0,59.0,11.9,0.433,,0.267,,,,,,,,0.0,0.0,0.0,-0.017,
