,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1955-56,24.0,MNL,NBA,,20,173,13.1,0.502,0.978,,,,,,0.3,0.1,0.5,0.126,
1,1956-57,25.0,MNL,NBA,,4,20,6.1,0.376,0.75,,,,,,0.0,0.0,0.0,0.006,
2,Career,,,NBA,,24,193,12.3,0.492,0.96,,,,,,0.3,0.2,0.5,0.113,
