,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1960-61,23.0,CIN,NBA,PF,79.0,1573.0,13.0,0.468,0.41,,,,,,1.3,0.1,1.4,0.042,
1,1961-62,24.0,CIN,NBA,PF,79.0,2488.0,13.5,0.492,0.397,,,,,,2.8,1.1,3.9,0.075,
2,1962-63,25.0,CIN,NBA,PF,79.0,2488.0,14.4,0.493,0.356,,,,,,2.3,1.6,3.9,0.075,
3,1963-64,26.0,TOT,NBA,SF,81.0,2379.0,14.4,0.479,0.343,,,,,,2.1,0.7,2.8,0.056,
4,1963-64,26.0,CIN,NBA,SF,32.0,727.0,12.8,0.456,0.356,,,,,,0.1,0.6,0.7,0.049,
5,1963-64,26.0,NYK,NBA,SF,49.0,1652.0,15.2,0.489,0.337,,,,,,1.9,0.1,2.0,0.059,
6,1964-65,27.0,NYK,NBA,SF,80.0,2139.0,17.8,0.504,0.389,,,,7.7,,3.9,1.4,5.3,0.119,
7,1965-66,28.0,LAL,NBA,PF,78.0,1847.0,16.4,0.542,0.383,,,,6.4,,4.3,1.6,5.8,0.151,
8,1966-67,29.0,CHI,NBA,PF,80.0,2451.0,18.4,0.549,0.418,,,,5.3,,6.6,2.9,9.4,0.184,
9,1967-68,30.0,CHI,NBA,PF,77.0,2988.0,18.6,0.552,0.423,,,,6.0,,7.7,2.9,10.6,0.17,
10,1968-69,31.0,CHI,NBA,PF,79.0,2872.0,19.9,0.54,0.356,,,,8.8,,8.0,3.5,11.6,0.193,
11,1969-70,32.0,SEA,NBA,PF,82.0,2549.0,15.2,0.545,0.318,,,,5.8,,4.4,1.5,5.9,0.111,
12,1970-71,33.0,MIL,NBA,PF,80.0,1775.0,13.1,0.502,0.281,,,11.6,8.6,,1.7,2.1,3.7,0.101,
13,Career,,,NBA,,874.0,25549.0,16.1,0.519,0.372,,,11.6,6.9,,44.9,19.4,64.2,0.121,
14,,,,,,,,,,,,,,,,,,,,
15,4 seasons,,CIN,NBA,,269.0,7276.0,13.6,0.483,0.381,,,,,,6.5,3.4,9.9,0.065,
16,3 seasons,,CHI,NBA,,236.0,8311.0,19.0,0.547,0.397,,,,6.8,,22.3,9.3,31.6,0.182,
17,2 seasons,,NYK,NBA,,129.0,3791.0,16.7,0.497,0.366,,,,7.7,,5.8,1.5,7.3,0.093,
18,1 season,,SEA,NBA,,82.0,2549.0,15.2,0.545,0.318,,,,5.8,,4.4,1.5,5.9,0.111,
19,1 season,,MIL,NBA,,80.0,1775.0,13.1,0.502,0.281,,,11.6,8.6,,1.7,2.1,3.7,0.101,
20,1 season,,LAL,NBA,,78.0,1847.0,16.4,0.542,0.383,,,,6.4,,4.3,1.6,5.8,0.151,
