,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1968-69,23.0,DET,NBA,,3,18,-3.5,0.222,0.0,,,,13.8,,-0.1,0.0,-0.1,-0.277,
1,Career,,,NBA,,3,18,-3.5,0.222,0.0,,,,13.8,,-0.1,0.0,-0.1,-0.277,
