,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 18,OWS,DWS,WS,WS/48,Unnamed: 23,OBPM,DBPM,BPM,VORP
0,1977-78,22.0,TOT,NBA,PF,38.0,561.0,11.4,0.499,0.257,8.3,19.2,13.5,2.5,1.4,3.4,21.6,19.3,,-0.5,0.8,0.3,0.026,,-3.3,0.2,-3.1,-0.2
1,1977-78,22.0,PHI,NBA,PF,14.0,38.0,5.5,0.439,0.316,5.5,30.9,18.7,3.7,1.2,2.7,31.6,31.5,,-0.2,0.1,-0.1,-0.184,,-5.4,-0.4,-5.8,-0.1
2,1977-78,22.0,NJN,NBA,PF,24.0,523.0,11.9,0.506,0.251,8.5,18.3,13.2,2.4,1.4,3.5,20.3,18.4,,-0.3,0.7,0.4,0.041,,-3.2,0.2,-2.9,-0.1
3,1978-79,23.0,NJN,NBA,PF,62.0,1139.0,12.9,0.523,0.24,7.8,19.8,13.6,6.0,1.2,3.2,17.0,19.0,,0.2,1.7,1.8,0.077,,-2.6,0.5,-2.1,0.0
4,Career,,,NBA,,100.0,1700.0,12.4,0.515,0.245,8.0,19.6,13.6,4.9,1.3,3.3,18.5,19.1,,-0.3,2.5,2.1,0.06,,-2.9,0.4,-2.4,-0.2
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2 seasons,,NJN,NBA,,86.0,1662.0,12.6,0.518,0.243,8.0,19.4,13.4,4.9,1.3,3.3,18.0,18.8,,-0.1,2.4,2.3,0.066,,-2.8,0.4,-2.4,-0.1
7,1 season,,PHI,NBA,,14.0,38.0,5.5,0.439,0.316,5.5,30.9,18.7,3.7,1.2,2.7,31.6,31.5,,-0.2,0.1,-0.1,-0.184,,-5.4,-0.4,-5.8,-0.1
