,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1947-48,25.0,PRO,BAA,,25.0,,,0.3,0.277,,,,,,-0.4,-0.2,-0.7,,
1,1948-49,26.0,TOT,BAA,,56.0,,,0.382,0.393,,,,,,0.8,0.9,1.7,,
2,1948-49,26.0,PRO,BAA,,11.0,,,0.315,0.342,,,,,,-0.3,0.0,-0.3,,
3,1948-49,26.0,BLB,BAA,,27.0,,,0.367,0.369,,,,,,0.1,0.2,0.3,,
4,1948-49,26.0,BOS,BAA,,18.0,,,0.42,0.432,,,,,,1.0,0.7,1.7,,
5,1949-50,27.0,TOT,NBA,,54.0,,,0.364,0.376,,,,,,-0.7,1.1,0.5,,
6,1949-50,27.0,BLB,NBA,,38.0,,,0.374,0.376,,,,,,-0.2,0.8,0.7,,
7,1949-50,27.0,BOS,NBA,,16.0,,,0.338,0.375,,,,,,-0.5,0.3,-0.2,,
8,Career,,,TOT,,135.0,,,0.351,0.352,,,,,,-0.3,1.8,1.5,,
9,,,,BAA,,81.0,,,0.344,0.337,,,,,,0.4,0.6,1.0,,
10,,,,NBA,,54.0,,,0.364,0.376,,,,,,-0.7,1.1,0.5,,
11,,,,,,,,,,,,,,,,,,,,
12,2 seasons,,BLB,BAA,,65.0,,,0.372,0.374,,,,,,-0.1,1.0,1.0,,
13,2 seasons,,PRO,BAA,,36.0,,,0.303,0.287,,,,,,-0.7,-0.3,-1.0,,
14,2 seasons,,BOS,BAA,,34.0,,,0.386,0.408,,,,,,0.5,1.0,1.5,,
