,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1979-80,23.0,LAL,NBA,SG,38.0,197.0,14.3,0.477,0.144,0.154,2.4,6.6,4.7,14.8,3.5,0.3,10.5,25.2,,0.1,0.2,0.3,0.081,,-2.9,0.3,-2.6,0.0
1,1980-81,24.0,LAL,NBA,SG,41.0,295.0,9.8,0.49,0.027,0.441,3.5,6.9,5.3,9.8,3.3,0.2,19.0,22.3,,-0.2,0.4,0.1,0.024,,-4.8,0.2,-4.6,-0.2
2,1981-82,25.0,TOT,NBA,SG,14.0,194.0,6.8,0.353,0.038,0.077,3.4,3.9,3.7,12.7,2.7,0.3,9.0,19.1,,-0.4,0.3,-0.1,-0.025,,-3.8,0.9,-2.9,-0.1
3,1981-82,25.0,WSB,NBA,SG,13.0,185.0,8.2,0.381,0.041,0.055,3.6,4.1,3.8,12.2,2.9,0.3,8.6,18.5,,-0.2,0.3,0.0,0.005,,-3.7,1.0,-2.7,0.0
4,1981-82,25.0,MIL,NBA,SG,1.0,9.0,-21.5,0.0,0.0,0.4,0.0,0.0,0.0,24.8,0.0,0.0,14.5,31.4,,-0.1,0.0,-0.1,-0.649,,-5.4,-0.6,-6.0,-0.1
5,Career,,,NBA,,93.0,686.0,10.2,0.452,0.072,0.242,3.2,6.0,4.7,12.1,3.2,0.2,13.8,22.2,,-0.5,0.9,0.4,0.026,,-4.0,0.5,-3.5,-0.3
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2 seasons,,LAL,NBA,,79.0,492.0,11.6,0.484,0.084,0.302,3.1,6.8,5.1,11.8,3.4,0.2,15.3,23.4,,-0.1,0.6,0.5,0.047,,-4.0,0.3,-3.8,-0.2
8,1 season,,WSB,NBA,,13.0,185.0,8.2,0.381,0.041,0.055,3.6,4.1,3.8,12.2,2.9,0.3,8.6,18.5,,-0.2,0.3,0.0,0.005,,-3.7,1.0,-2.7,0.0
9,1 season,,MIL,NBA,,1.0,9.0,-21.5,0.0,0.0,0.4,0.0,0.0,0.0,24.8,0.0,0.0,14.5,31.4,,-0.1,0.0,-0.1,-0.649,,-5.4,-0.6,-6.0,-0.1
