,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1947-48,25.0,CHS,BAA,,32.0,,,0.368,0.242,,,,,,2.5,1.3,3.8,,
1,1948-49,26.0,CHS,BAA,,60.0,,,0.393,0.268,,,,,,3.1,4.3,7.4,,
2,1949-50,27.0,CHS,NBA,,65.0,,,0.406,0.332,,,,,,3.1,4.6,7.7,,
3,1950-51,28.0,PHW,NBA,,66.0,,,0.462,0.367,,,,,,4.9,4.8,9.7,,
4,1951-52,29.0,PHW,NBA,SG,66.0,2933.0,16.0,0.44,0.404,,,,,,3.5,1.3,4.8,0.078,
5,1952-53,30.0,TOT,NBA,"PG,SG",70.0,2690.0,16.1,0.474,0.479,,,,,,4.5,2.8,7.2,0.129,
6,1952-53,30.0,PHW,NBA,PG,13.0,543.0,19.7,0.489,0.613,,,,,,1.2,0.4,1.6,0.14,
7,1952-53,30.0,FTW,NBA,SG,57.0,2147.0,15.2,0.47,0.446,,,,,,3.3,2.4,5.6,0.126,
8,1953-54,31.0,FTW,NBA,PG,71.0,2705.0,16.1,0.455,0.485,,,,,,4.2,2.9,7.1,0.125,
9,1954-55,32.0,FTW,NBA,PG,64.0,2332.0,15.5,0.453,0.565,,,,,,2.6,2.9,5.5,0.112,
10,1955-56,33.0,FTW,NBA,PG,70.0,2078.0,12.0,0.414,0.491,,,,,,0.6,2.3,2.9,0.066,
11,1956-57,34.0,BOS,NBA,PG,67.0,1476.0,9.0,0.442,0.495,,,,,,0.9,2.2,3.1,0.1,
12,1957-58,35.0,BOS,NBA,PG,70.0,1164.0,6.9,0.388,0.26,,,,,,-0.3,1.7,1.5,0.06,
13,Career,,,TOT,,701.0,15378.0,14.1,0.43,0.396,,,,,,29.5,31.0,60.5,0.1,
14,,,,NBA,,609.0,15378.0,14.1,0.441,0.429,,,,,,23.9,25.4,49.3,0.1,
15,,,,BAA,,92.0,,,0.384,0.259,,,,,,5.6,5.6,11.2,,
16,,,,,,,,,,,,,,,,,,,,
17,4 seasons,,FTW,NBA,,262.0,9262.0,14.8,0.45,0.497,,,,,,10.6,10.4,21.0,0.109,
18,3 seasons,,CHS,BAA,,157.0,,,0.393,0.288,,,,,,8.7,10.2,18.9,,
19,3 seasons,,PHW,NBA,,145.0,3476.0,16.6,0.454,0.404,,,,,,9.6,6.5,16.1,0.088,
20,2 seasons,,BOS,NBA,,137.0,2640.0,8.1,0.416,0.378,,,,,,0.6,3.9,4.6,0.083,
