,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2020-21,28.0,WAS,NBA,PF,26,218,13.7,0.597,0.4,0.267,7.8,17.0,12.4,6.7,2.1,1.5,10.7,14.2,,0.3,0.3,0.6,0.123,,-1.6,0.3,-1.3,0.0
1,2021-22,29.0,WAS,NBA,PF,44,463,14.7,0.682,0.239,0.477,8.0,12.2,10.2,8.3,0.5,2.0,12.0,14.4,,1.1,0.2,1.4,0.14,,-0.6,-1.3,-1.9,0.0
2,2022-23,30.0,WAS,NBA,PF,59,624,11.1,0.604,0.22,0.508,6.9,10.6,8.8,7.2,0.5,1.6,8.5,12.3,,1.0,0.4,1.3,0.101,,-2.4,-0.9,-3.3,-0.2
3,Career,,,NBA,,129,1305,12.8,0.631,0.262,0.449,7.4,12.3,9.9,7.5,0.8,1.7,10.2,13.4,,2.4,0.8,3.2,0.119,,-1.6,-0.8,-2.5,-0.1
