,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2007-08,21.0,NJN,NBA,C,73.0,1278.0,13.9,0.563,0.0,0.436,10.4,18.8,14.6,3.7,1.1,6.5,16.1,15.5,,0.8,1.7,2.5,0.093,,-3.3,1.1,-2.2,-0.1
1,2008-09,22.0,NJN,NBA,PF,33.0,366.0,8.8,0.465,0.0,0.444,10.9,14.8,12.9,5.4,1.0,6.5,18.9,13.6,,-0.1,0.4,0.3,0.036,,-5.4,0.5,-4.8,-0.3
2,2009-10,23.0,NJN,NBA,PF,20.0,227.0,7.0,0.453,0.02,0.388,10.2,13.3,11.7,0.7,1.9,6.2,25.9,15.6,,-0.4,0.3,-0.2,-0.036,,-7.8,0.6,-7.2,-0.3
3,2011-12,25.0,TOT,NBA,C,11.0,107.0,18.7,0.722,0.0,0.591,14.1,12.6,13.4,7.4,2.0,5.9,26.5,16.5,,0.2,0.2,0.4,0.199,,-2.1,2.4,0.4,0.1
4,2011-12,25.0,DAL,NBA,C,8.0,65.0,18.8,0.778,0.0,0.375,15.7,6.9,11.2,5.5,0.8,6.1,27.3,18.3,,0.2,0.1,0.2,0.182,,-2.2,0.7,-1.5,0.0
5,2011-12,25.0,BOS,NBA,C,3.0,42.0,18.6,0.606,0.0,1.167,11.8,21.4,16.8,10.4,3.8,5.5,24.8,13.8,,0.1,0.1,0.2,0.226,,-1.9,5.1,3.3,0.1
6,Career,,,NBA,,137.0,1978.0,12.4,0.543,0.002,0.44,10.7,17.1,13.9,3.9,1.3,6.4,18.3,15.2,,0.5,2.5,3.0,0.073,,-4.1,1.0,-3.1,-0.6
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3 seasons,,NJN,NBA,,126.0,1871.0,12.1,0.534,0.002,0.432,10.5,17.4,13.9,3.7,1.2,6.4,17.8,15.2,,0.2,2.3,2.6,0.066,,-4.3,0.9,-3.3,-0.6
9,1 season,,DAL,NBA,,8.0,65.0,18.8,0.778,0.0,0.375,15.7,6.9,11.2,5.5,0.8,6.1,27.3,18.3,,0.2,0.1,0.2,0.182,,-2.2,0.7,-1.5,0.0
10,1 season,,BOS,NBA,,3.0,42.0,18.6,0.606,0.0,1.167,11.8,21.4,16.8,10.4,3.8,5.5,24.8,13.8,,0.1,0.1,0.2,0.226,,-1.9,5.1,3.3,0.1
