,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1961-62,23.0,TOT,NBA,SG,59.0,703.0,9.3,0.421,0.22,,,,,,-0.3,0.6,0.3,0.02,
1,1961-62,23.0,CHP,NBA,SG,8.0,57.0,13.3,0.501,0.429,,,,,,0.1,0.0,0.1,0.101,
2,1961-62,23.0,PHW,NBA,SG,51.0,646.0,9.0,0.415,0.206,,,,,,-0.4,0.6,0.2,0.013,
3,Career,,,NBA,,59.0,703.0,9.3,0.421,0.22,,,,,,-0.3,0.6,0.3,0.02,
4,,,,,,,,,,,,,,,,,,,,
5,1 season,,PHW,NBA,,51.0,646.0,9.0,0.415,0.206,,,,,,-0.4,0.6,0.2,0.013,
6,1 season,,CHP,NBA,,8.0,57.0,13.3,0.501,0.429,,,,,,0.1,0.0,0.1,0.101,
